Participant_ID,Route,evn,probe_label,seq,Question_Type,Target_Accuracy,Target_Latency,Target_Confidence,target_dwell,error_dial,latency_dial,unsure_dial,attn_risk,error_dial_recent,latency_dial_recent,unsure_dial_recent,attn_risk_recent,error_dial_prev,latency_dial_prev,unsure_dial_prev,attn_risk_prev,recent_flag,recent_sustained,recent_level,conf_prompt,conf_confirmed,overconf_flag,attn_risk_recent_adj,attn_risk_recent_adj_prev,recent_level_adj,is_error,is_delayed,is_unsure,any_fail,lapse
13_RT,4,2,R4Q2,6,Sign,1,3.089,6.0,0.0,0.15789473,0.14925373134328357,0.3,0.15789473056793213,0.13901681127026677,0.13979497672925695,0.23985584365325077,0.15954086483880153,0.12013889197260141,0.1303362221152303,0.17971168730650156,0.16118699910967096,0,0,Green,0,0,0,0.15954086483880153,0.16118699910967096,Green,0,0,0,0,0
13_RT,4,3,R4Q3,7,Animal,1,3.034,6.0,0.0,0.092857145,0.053763440860215055,0.3,0.09285714477300644,0.1159369780216366,0.096779208794736,0.2699279218266254,0.12619900480590399,0.13901681127026677,0.13979497672925695,0.23985584365325077,0.15954086483880153,0,0,Green,0,0,0,0.12619900480590399,0.15954086483880153,Green,0,0,0,0,0
13_RT,5,1,R5Q1,8,Animal,1,1.265,7.0,0.1958,0.092857145,0.053763440860215055,0.11764705882352941,0.09285714477300644,0.10439706139732152,0.07527132482747553,0.19378749032507742,0.10952807478945521,0.1159369780216366,0.096779208794736,0.2699279218266254,0.12619900480590399,0,0,Green,0,0,0,0.10952807478945521,0.12619900480590399,Green,0,0,0,0,0
13_RT,5,3,R5Q3,9,Sign,1,2.15,7.0,0.11299999999999999,0.0,0.053763440860215055,0.15,0.053763440860215055,0.05219853069866076,0.0645173828438453,0.1718937451625387,0.08164575782483513,0.10439706139732152,0.07527132482747553,0.19378749032507742,0.10952807478945521,0,0,Green,0,0,0,0.08164575782483513,0.10952807478945521,Green,0,0,0,0,0
13_RT,6,1,R6Q1,10,Sign,1,1.637,7.0,0.0076,0.092857145,0.07142857142857142,0.2631578947368421,0.09285714477300644,0.0725278377358336,0.06797297713620837,0.2175258199496904,0.08725145129892078,0.05219853069866076,0.0645173828438453,0.1718937451625387,0.08164575782483513,0,0,Green,0,0,0,0.08725145129892078,0.08164575782483513,Green,0,0,0,0,0
13_RT,6,3,R6Q3,11,Animal,1,2.028,7.0,0.3318,0.092857145,0.053763440860215055,0.11764705882352941,0.09285714477300644,0.08269249125442002,0.060868208998211715,0.1675864393866099,0.09005429803596361,0.0725278377358336,0.06797297713620837,0.2175258199496904,0.08725145129892078,0,0,Green,0,0,0,0.09005429803596361,0.08725145129892078,Green,0,0,0,0,0
14_RT,1,1,R1Q1,0,Animal,1,0.98,7.0,0.0,0.31111112,0.14925373134328357,0.3,0.31111112236976624,0.31111112236976624,0.14925373134328357,0.3,0.31111112236976624,,,,,1,0,Red,1,0,1,0.31111112236976624,,Red,0,0,0,0,0
14_RT,1,3,R1Q3,1,Sign,0,3.402,1.0,0.0,0.4390244,0.25,0.44,0.4390243887901306,0.3750677555799484,0.19962686567164178,0.37,0.3750677555799484,0.31111112236976624,0.14925373134328357,0.3,0.31111112236976624,1,1,Red,1,1,0,0.4860640357611543,0.31111112236976624,Red,1,0,1,1,0
14_RT,2,2,R2Q2,2,Sign,1,1.267,7.0,0.061,0.0,0.053763440860215055,0.15,0.053763440860215055,0.1875338777899742,0.12669515326592842,0.26,0.21441559822008174,0.3750677555799484,0.19962686567164178,0.37,0.3750677555799484,1,1,Amber,0,0,0,0.26991373831068466,0.4860640357611543,Amber,0,0,0,0,0
14_RT,2,3,R2Q3,3,Animal,0,2.177,3.0,0.0,0.31111112,0.25,0.32608695652173914,0.31111112236976624,0.24932250007987022,0.1883475766329642,0.29304347826086957,0.262763360294924,0.1875338777899742,0.12669515326592842,0.26,0.21441559822008174,1,1,Amber,0,0,0,0.29051243034022545,0.26991373831068466,Red,1,0,1,1,0
14_RT,3,1,R3Q1,4,Animal,0,3.166,3.0,0.0154,0.31111112,0.14925373134328357,0.44,0.31111112236976624,0.28021681122481823,0.16880065398812388,0.3665217391304348,0.2869372413323451,0.24932250007987022,0.1883475766329642,0.29304347826086957,0.262763360294924,1,1,Red,1,1,0,0.4757646897463839,0.29051243034022545,Red,1,0,1,1,0
14_RT,3,3,R3Q3,5,Sign,0,3.211,1.0,0.048,0.092857145,0.053763440860215055,0.44,0.09285714477300644,0.18653697799891233,0.11128204742416947,0.4032608695652174,0.18989719305267577,0.28021681122481823,0.16880065398812388,0.3665217391304348,0.2869372413323451,1,1,Amber,0,0,0,0.28431091725969515,0.4757646897463839,Red,1,0,1,1,0
14_RT,4,2,R4Q2,6,Sign,1,2.218,6.0,0.0,0.31111112,0.20833333333333334,0.32608695652173914,0.31111112236976624,0.24882405018433928,0.15980769037875142,0.3646739130434783,0.25050415771122103,0.18653697799891233,0.11128204742416947,0.4032608695652174,0.18989719305267577,1,1,Amber,0,0,0,0.2977110198147307,0.28431091725969515,Red,0,0,0,0,0
14_RT,4,3,R4Q3,7,Animal,1,2.069,6.0,0.0,0.31111112,0.20833333333333334,0.3,0.31111112236976624,0.27996758627705276,0.1840705118560424,0.3323369565217391,0.28080764004049363,0.24882405018433928,0.15980769037875142,0.3646739130434783,0.25050415771122103,1,1,Red,1,0,1,0.30441107109224846,0.2977110198147307,Red,0,0,0,0,0
14_RT,5,1,R5Q1,8,Animal,1,1.004,7.0,0.0804,0.0,0.053763440860215055,0.32608695652173914,0.053763440860215055,0.13998379313852638,0.11891697635812873,0.3292119565217391,0.16728554045035435,0.27996758627705276,0.1840705118560424,0.3323369565217391,0.28080764004049363,0,0,Green,0,0,0,0.17908725597623176,0.30441107109224846,Green,0,0,0,0,0
14_RT,5,3,R5Q3,9,Sign,1,1.311,7.0,0.1012,0.092857145,0.053763440860215055,0.3,0.09285714477300644,0.11642046895576641,0.0863402086091719,0.31460597826086956,0.1300713426116804,0.13998379313852638,0.11891697635812873,0.3292119565217391,0.16728554045035435,0,0,Green,0,0,0,0.1359722003746191,0.17908725597623176,Green,0,0,0,0,0
14_RT,6,1,R6Q1,10,Sign,1,1.706,7.0,0.0134,0.25,0.053763440860215055,0.3,0.25,0.1832102344778832,0.07005182473469347,0.30730298913043474,0.1900356713058402,0.11642046895576641,0.0863402086091719,0.31460597826086956,0.1300713426116804,1,0,Amber,0,0,0,0.19298610018730955,0.1359722003746191,Amber,0,0,0,0,0
14_RT,6,3,R6Q3,11,Animal,1,3.005,4.0,0.0256,0.31111112,0.25,0.32608695652173914,0.31111112236976624,0.24716067842382472,0.16002591236734673,0.31669497282608694,0.2505733968378032,0.1832102344778832,0.07005182473469347,0.30730298913043474,0.1900356713058402,1,1,Amber,0,0,0,0.2520486112785379,0.19298610018730955,Amber,0,0,1,0,0
15_RT,1,1,R1Q1,0,Animal,1,1.98,7.0,0.0776,0.092857145,0.053763440860215055,0.2631578947368421,0.09285714477300644,0.09285714477300644,0.053763440860215055,0.2631578947368421,0.09285714477300644,,,,,0,0,Green,0,0,0,0.09285714477300644,,Green,0,0,0,0,0
15_RT,1,3,R1Q3,1,Sign,0,4.96,2.0,0.0,0.4390244,0.9,0.44,0.9,0.2659407667815685,0.4768817204301075,0.35157894736842105,0.49642857238650323,0.09285714477300644,0.053763440860215055,0.2631578947368421,0.09285714477300644,1,0,Red,1,1,0,0.49642857238650323,0.09285714477300644,Red,1,1,1,1,0
15_RT,2,2,R2Q2,2,Sign,1,1.216,7.0,0.07239999999999999,0.092857145,0.053763440860215055,0.32608695652173914,0.09285714477300644,0.17939895577728748,0.2653225806451613,0.3388329519450801,0.2946428585797548,0.2659407667815685,0.4768817204301075,0.35157894736842105,0.49642857238650323,1,1,Red,1,0,1,0.2946428585797548,0.49642857238650323,Red,0,0,0,0,0
15_RT,2,3,R2Q3,3,Animal,1,6.032,4.0,0.0,0.31111112,0.25,0.3,0.31111112236976624,0.24525503907352686,0.25766129032258067,0.3194164759725401,0.3028769904747605,0.17939895577728748,0.2653225806451613,0.3388329519450801,0.2946428585797548,1,1,Red,1,1,0,0.4778299038661486,0.2946428585797548,Red,0,1,1,1,0
15_RT,3,1,R3Q1,4,Animal,0,2.245,7.0,0.020399999999999998,0.31111112,0.053763440860215055,0.3,0.31111112236976624,0.27818308072164655,0.15571236559139787,0.30970823798627,0.3069940564222634,0.24525503907352686,0.25766129032258067,0.3194164759725401,0.3028769904747605,1,1,Red,1,0,1,0.39447051311795744,0.4778299038661486,Red,1,0,0,1,0
15_RT,3,3,R3Q3,5,Sign,0,3.557,1.0,0.008400000000000001,0.4390244,0.14925373134328357,0.44,0.4390243887901306,0.3586037347558886,0.15248304846734073,0.37485411899313503,0.373009222606197,0.27818308072164655,0.15571236559139787,0.30970823798627,0.3069940564222634,1,1,Red,1,1,0,0.52774373113525,0.39447051311795744,Red,1,1,1,1,0
15_RT,4,2,R4Q2,6,Sign,0,2.27,2.0,0.0,0.4390244,0.053763440860215055,0.3,0.4390243887901306,0.3988140617730096,0.1031232446637779,0.3374270594965675,0.4060168056981638,0.3586037347558886,0.15248304846734073,0.37485411899313503,0.373009222606197,1,1,Red,1,1,0,0.5943803401438962,0.52774373113525,Red,1,0,1,1,0
15_RT,4,3,R4Q3,7,Animal,1,2.074,7.0,0.0,0.31111112,0.25,0.3392857142857143,0.31111112236976624,0.3549625920713879,0.17656162233188893,0.3383563868911409,0.358563964033965,0.3988140617730096,0.1031232446637779,0.3374270594965675,0.4060168056981638,1,1,Red,1,0,1,0.4527457312568312,0.5943803401438962,Red,0,0,0,0,0
15_RT,5,1,R5Q1,8,Animal,1,1.059,7.0,0.1206,0.4390244,0.053763440860215055,0.15,0.4390243887901306,0.39699349043075927,0.115162531596052,0.24417819344557046,0.39879417641204784,0.3549625920713879,0.17656162233188893,0.3383563868911409,0.358563964033965,1,1,Red,1,0,1,0.44588506002348094,0.4527457312568312,Red,0,0,0,0,0
15_RT,5,2,R5Q2,9,Sign,1,4.203,5.0,0.088,0.092857145,0.053763440860215055,0.16666666666666666,0.09285714477300644,0.24492531760188285,0.08446298622813353,0.20542243005611854,0.24582566059252714,0.39699349043075927,0.115162531596052,0.24417819344557046,0.39879417641204784,1,1,Amber,0,0,0,0.2693711023982437,0.44588506002348094,Amber,0,1,0,1,0
15_RT,6,1,R6Q1,10,Sign,1,1.504,7.0,0.0066,0.31111112,0.14925373134328357,0.3,0.31111112236976624,0.27801821998582454,0.11685835878570855,0.25271121502805927,0.27846839148114666,0.24492531760188285,0.08446298622813353,0.20542243005611854,0.24582566059252714,1,1,Red,1,0,1,0.29024111238400496,0.2693711023982437,Red,0,0,0,0,0
15_RT,6,3,R6Q3,11,Animal,1,2.79,5.0,0.0,0.31111112,0.25,0.3392857142857143,0.31111112236976624,0.2945646711777954,0.18342917939285427,0.2959984646568868,0.29478975692545645,0.27801821998582454,0.11685835878570855,0.25271121502805927,0.27846839148114666,1,1,Red,1,0,0,0.3006761173768856,0.29024111238400496,Red,0,0,0,0,0
16_RT,1,1,R1Q1,0,Animal,1,0.772,7.0,0.072,0.092857145,0.14925373134328357,0.3333333333333333,0.14925373134328357,0.09285714477300644,0.14925373134328357,0.3333333333333333,0.14925373134328357,,,,,0,0,Green,0,0,0,0.14925373134328357,,Green,0,0,0,0,0
16_RT,1,3,R1Q3,1,Sign,0,3.991,1.0,0.0,0.4390244,0.25,0.3392857142857143,0.4390243887901306,0.2659407667815685,0.19962686567164178,0.33630952380952384,0.2941390600667071,0.09285714477300644,0.14925373134328357,0.3333333333333333,0.14925373134328357,1,0,Red,1,1,0,0.405135340247913,0.14925373134328357,Red,1,1,1,1,0
16_RT,2,2,R2Q2,2,Sign,1,1.314,7.0,0.1764,0.0,0.053763440860215055,0.15,0.053763440860215055,0.13297038339078426,0.12669515326592842,0.24315476190476193,0.17395125046346108,0.2659407667815685,0.19962686567164178,0.33630952380952384,0.2941390600667071,0,0,Green,0,0,0,0.22944939055406402,0.405135340247913,Amber,0,0,0,0,0
16_RT,2,3,R2Q3,3,Animal,0,5.257,4.0,0.0254,0.20408164,0.053763440860215055,0.3,0.20408163964748383,0.16852601151913404,0.09022929706307174,0.27157738095238093,0.18901644505547244,0.13297038339078426,0.12669515326592842,0.24315476190476193,0.17395125046346108,1,0,Amber,0,0,0,0.2167655151007739,0.22944939055406402,Amber,1,1,1,1,0
16_RT,3,1,R3Q1,4,Animal,1,3.504,6.0,0.0,0.31111112,0.9,0.44,0.9,0.23981856694445014,0.49511464853153586,0.35578869047619044,0.5445082225277362,0.16852601151913404,0.09022929706307174,0.27157738095238093,0.18901644505547244,1,1,Red,1,0,1,0.558382757550387,0.2167655151007739,Red,0,1,0,1,0
16_RT,3,3,R3Q3,5,Sign,1,2.014,5.0,0.0094,0.4390244,0.07142857142857142,0.32608695652173914,0.4390243887901306,0.3394214778672904,0.28327160998005363,0.3409378234989648,0.4917663056589334,0.23981856694445014,0.49511464853153586,0.35578869047619044,0.5445082225277362,1,1,Red,1,0,0,0.4987035731702588,0.558382757550387,Red,0,0,0,0,0
16_RT,4,2,R4Q2,6,Sign,1,2.121,6.0,0.0,0.4390244,0.2692307692307692,0.44,0.4390243887901306,0.3892229333287105,0.2762511896054114,0.3904689117494824,0.465395347224532,0.3394214778672904,0.28327160998005363,0.3409378234989648,0.4917663056589334,1,1,Red,1,0,1,0.4688639809801947,0.4987035731702588,Red,0,0,0,0,0
16_RT,4,3,R4Q3,7,Animal,1,1.75,6.0,0.08159999999999999,0.092857145,0.14925373134328357,0.44,0.14925373134328357,0.24104003905085847,0.21275246047434748,0.41523445587474117,0.3073245392839078,0.3892229333287105,0.2762511896054114,0.3904689117494824,0.465395347224532,1,1,Red,1,0,1,0.3090588561617391,0.4688639809801947,Red,0,0,0,0,1
16_RT,5,1,R5Q1,8,Animal,1,2.095,7.0,0.11279999999999998,0.31111112,0.053763440860215055,0.3,0.31111112236976624,0.27607558071031235,0.13325795066728127,0.3576172279373706,0.309217830826837,0.24104003905085847,0.21275246047434748,0.41523445587474117,0.3073245392839078,1,1,Red,1,0,1,0.3100849892657527,0.3090588561617391,Red,0,0,0,0,0
16_RT,5,3,R5Q3,9,Sign,1,1.442,7.0,0.0,0.31111112,0.20833333333333334,0.32608695652173914,0.31111112236976624,0.2935933515400393,0.1707956420003073,0.34185209222955487,0.3101644765983016,0.27607558071031235,0.13325795066728127,0.3576172279373706,0.309217830826837,1,1,Red,1,0,1,0.31059805581775946,0.3100849892657527,Red,0,0,0,0,0
16_RT,6,1,R6Q1,10,Sign,1,1.596,6.0,0.0868,0.092857145,0.053763440860215055,0.3,0.09285714477300644,0.19322524815652287,0.11227954143026118,0.32092604611477743,0.20151081068565402,0.2935933515400393,0.1707956420003073,0.34185209222955487,0.3101644765983016,1,1,Amber,0,0,0,0.20172760029538295,0.31059805581775946,Amber,0,0,0,0,0
16_RT,6,3,R6Q3,11,Animal,1,2.951,4.0,0.0422,0.31111112,0.053763440860215055,0.3,0.31111112236976624,0.25216818526314455,0.08302149114523812,0.3104630230573887,0.2563109665277101,0.19322524815652287,0.11227954143026118,0.32092604611477743,0.20151081068565402,1,1,Amber,0,0,0,0.2564193613325746,0.20172760029538295,Amber,0,0,1,0,0
17_RT,1,1,R1Q1,0,Animal,1,2.7,7.0,0.11779999999999999,0.092857145,0.053763440860215055,0.3,0.09285714477300644,0.09285714477300644,0.053763440860215055,0.3,0.09285714477300644,,,,,0,0,Green,0,0,0,0.09285714477300644,,Green,0,0,0,0,0
17_RT,1,3,R1Q3,1,Sign,1,2.22,6.0,0.0,0.31111112,0.14925373134328357,0.3,0.31111112236976624,0.20198413357138634,0.10150858610174932,0.3,0.20198413357138634,0.09285714477300644,0.053763440860215055,0.3,0.09285714477300644,1,0,Amber,0,0,0,0.20198413357138634,0.09285714477300644,Amber,0,0,0,0,0
17_RT,2,2,R2Q2,2,Sign,1,1.885,7.0,0.2082,0.20408164,0.053763440860215055,0.11764705882352941,0.20408163964748383,0.20303288660943508,0.07763601348098219,0.20882352941176469,0.20303288660943508,0.20198413357138634,0.10150858610174932,0.3,0.20198413357138634,1,1,Amber,0,0,0,0.20303288660943508,0.20198413357138634,Amber,0,0,0,0,0
17_RT,2,3,R2Q3,3,Animal,0,1.28,7.0,0.36160000000000003,0.092857145,0.053763440860215055,0.11764705882352941,0.09285714477300644,0.14794501569122076,0.06569972717059862,0.16323529411764703,0.14794501569122076,0.20303288660943508,0.07763601348098219,0.20882352941176469,0.20303288660943508,0,0,Green,0,0,0,0.14794501569122076,0.20303288660943508,Green,1,0,0,1,0
17_RT,3,1,R3Q1,4,Animal,1,1.613,5.0,0.1204,0.31111112,0.053763440860215055,0.16666666666666666,0.31111112236976624,0.2295280690304935,0.05973158401540683,0.16495098039215683,0.2295280690304935,0.14794501569122076,0.06569972717059862,0.16323529411764703,0.14794501569122076,1,0,Amber,0,0,0,0.2295280690304935,0.14794501569122076,Amber,0,0,0,0,0
17_RT,3,3,R3Q3,5,Sign,1,1.385,7.0,0.2692,0.20408164,0.053763440860215055,0.15,0.20408163964748383,0.21680485433898866,0.05674751243781094,0.15747549019607843,0.21680485433898866,0.2295280690304935,0.05973158401540683,0.16495098039215683,0.2295280690304935,1,1,Amber,0,0,0,0.21680485433898866,0.2295280690304935,Amber,0,0,0,0,0
17_RT,4,2,R4Q2,6,Sign,1,1.487,7.0,0.0412,0.092857145,0.053763440860215055,0.16666666666666666,0.09285714477300644,0.15483099955599755,0.055255476649012994,0.16207107843137253,0.15483099955599755,0.21680485433898866,0.05674751243781094,0.15747549019607843,0.21680485433898866,0,0,Green,0,0,0,0.15483099955599755,0.21680485433898866,Green,0,0,0,0,0
17_RT,4,3,R4Q3,7,Animal,1,1.372,7.0,0.1494,0.0,0.053763440860215055,0.15,0.053763440860215055,0.07741549977799878,0.05450945875461402,0.15603553921568625,0.1042972202081063,0.15483099955599755,0.055255476649012994,0.16207107843137253,0.15483099955599755,0,0,Green,0,0,0,0.1042972202081063,0.15483099955599755,Green,0,0,0,0,0
17_RT,5,1,R5Q1,8,Animal,1,1.303,7.0,0.20659999999999998,0.092857145,0.053763440860215055,0.15,0.09285714477300644,0.08513632227550261,0.05413644980741454,0.15301776960784313,0.09857718249055637,0.07741549977799878,0.05450945875461402,0.15603553921568625,0.1042972202081063,0,0,Green,0,0,0,0.09857718249055637,0.1042972202081063,Green,0,0,0,0,0
17_RT,5,3,R5Q3,9,Sign,1,1.067,7.0,0.24020000000000002,0.092857145,0.053763440860215055,0.15,0.09285714477300644,0.08899673352425452,0.053949945333814794,0.15150888480392155,0.0957171636317814,0.08513632227550261,0.05413644980741454,0.15301776960784313,0.09857718249055637,0,0,Green,0,0,0,0.0957171636317814,0.09857718249055637,Green,0,0,0,0,0
17_RT,6,1,R6Q1,10,Sign,1,1.468,7.0,0.0726,0.0,0.053763440860215055,0.3,0.053763440860215055,0.04449836676212726,0.05385669309701492,0.22575444240196077,0.07474030224599823,0.08899673352425452,0.053949945333814794,0.15150888480392155,0.0957171636317814,0,0,Green,0,0,0,0.07474030224599823,0.0957171636317814,Green,0,0,0,0,0
17_RT,6,3,R6Q3,11,Animal,1,0.653,7.0,0.1394,0.092857145,0.053763440860215055,0.15,0.09285714477300644,0.06867775576756685,0.053810066978614984,0.18787722120098038,0.08379872350950233,0.04449836676212726,0.05385669309701492,0.22575444240196077,0.07474030224599823,0,0,Green,0,0,0,0.08379872350950233,0.07474030224599823,Green,0,0,0,0,0
18_RT,1,1,R1Q1,0,Animal,1,0.7,7.0,0.056799999999999996,0.31111112,0.07142857142857142,0.32608695652173914,0.31111112236976624,0.31111112236976624,0.07142857142857142,0.32608695652173914,0.31111112236976624,,,,,1,0,Red,1,0,1,0.31111112236976624,,Red,0,0,0,0,0
18_RT,1,3,R1Q3,1,Sign,1,3.061,3.0,0.0,0.31111112,0.14925373134328357,0.3,0.31111112236976624,0.31111112236976624,0.1103411513859275,0.31304347826086953,0.31111112236976624,0.31111112236976624,0.07142857142857142,0.32608695652173914,0.31111112236976624,1,1,Red,1,1,0,0.4860640357611543,0.31111112236976624,Red,0,0,1,0,0
18_RT,2,2,R2Q2,2,Sign,1,0.99,7.0,0.23220000000000002,0.15789473,0.053763440860215055,0.15,0.15789473056793213,0.23450292646884918,0.08205229612307127,0.23152173913043478,0.23450292646884918,0.31111112236976624,0.1103411513859275,0.31304347826086953,0.31111112236976624,1,1,Amber,0,0,0,0.3219793831645432,0.4860640357611543,Red,0,0,0,0,0
18_RT,2,3,R2Q3,3,Animal,0,1.84,6.0,0.0212,0.20408164,0.07142857142857142,0.32608695652173914,0.20408163964748383,0.2192922830581665,0.07674043377582135,0.278804347826087,0.2192922830581665,0.23450292646884918,0.08205229612307127,0.23152173913043478,0.23450292646884918,1,1,Amber,0,0,0,0.2630305114060135,0.3219793831645432,Amber,1,0,0,1,0
18_RT,3,1,R3Q1,4,Animal,1,5.84,1.0,0.0,0.31111112,0.16666666666666666,0.3333333333333333,0.31111112236976624,0.26520170271396637,0.121703550221244,0.3060688405797102,0.26520170271396637,0.2192922830581665,0.07674043377582135,0.278804347826087,0.2192922830581665,1,1,Amber,0,0,0,0.2870708168878899,0.2630305114060135,Red,0,1,1,1,1
18_RT,3,3,R3Q3,5,Sign,1,2.053,6.0,0.1638,0.092857145,0.053763440860215055,0.15,0.09285714477300644,0.1790294237434864,0.08773349554072953,0.2280344202898551,0.1790294237434864,0.26520170271396637,0.121703550221244,0.3060688405797102,0.26520170271396637,0,0,Green,0,0,0,0.18996398083044816,0.2870708168878899,Amber,0,0,0,0,0
18_RT,4,2,R4Q2,6,Sign,1,2.646,4.0,0.0,0.31111112,0.25,0.3,0.31111112236976624,0.24507027305662632,0.16886674777036476,0.2640172101449275,0.24507027305662632,0.1790294237434864,0.08773349554072953,0.2280344202898551,0.1790294237434864,1,0,Amber,0,0,0,0.2505375516001072,0.18996398083044816,Amber,0,0,1,0,0
18_RT,4,3,R4Q3,7,Animal,1,2.292,2.0,0.0072,0.31111112,0.14925373134328357,0.3392857142857143,0.31111112236976624,0.2780906977131963,0.15906023955682416,0.3016514622153209,0.2780906977131963,0.24507027305662632,0.16886674777036476,0.2640172101449275,0.24507027305662632,1,1,Red,1,1,0,0.45577725037632477,0.2505375516001072,Red,0,0,1,0,0
18_RT,5,1,R5Q1,8,Animal,1,1.54,4.0,0.3044,0.0,0.053763440860215055,0.11764705882352941,0.053763440860215055,0.13904534885659814,0.10641184020851961,0.20964926051942517,0.16592706928670567,0.2780906977131963,0.15906023955682416,0.3016514622153209,0.2780906977131963,0,0,Green,0,0,0,0.2547703456182699,0.45577725037632477,Amber,0,0,1,0,0
18_RT,5,3,R5Q3,9,Sign,1,0.962,7.0,0.08199999999999999,0.092857145,0.053763440860215055,0.32608695652173914,0.09285714477300644,0.11595124681480229,0.08008764053436733,0.2678681085205822,0.12939210702985604,0.13904534885659814,0.10641184020851961,0.20964926051942517,0.16592706928670567,0,0,Green,0,0,0,0.17381374519563816,0.2547703456182699,Green,0,0,0,0,0
18_RT,6,1,R6Q1,10,Sign,1,0.865,5.0,0.2464,0.0,0.053763440860215055,0.15,0.053763440860215055,0.057975623407401145,0.06692554069729119,0.2089340542602911,0.09157777394503555,0.11595124681480229,0.08008764053436733,0.2678681085205822,0.12939210702985604,0,0,Green,0,0,0,0.11378859302792661,0.17381374519563816,Green,0,0,0,0,0
18_RT,6,3,R6Q3,11,Animal,1,1.671,5.0,0.062,0.092857145,0.053763440860215055,0.3,0.09285714477300644,0.07541638409020379,0.06034449077875312,0.2544670271301456,0.092217459359021,0.057975623407401145,0.06692554069729119,0.2089340542602911,0.09157777394503555,0,0,Green,0,0,0,0.10332286890046652,0.11378859302792661,Green,0,0,0,0,0
19_RT,1,1,R1Q1,0,Animal,1,1.763,7.0,0.0,0.4390244,0.25,0.32608695652173914,0.4390243887901306,0.4390243887901306,0.25,0.32608695652173914,0.4390243887901306,,,,,1,0,Red,1,0,1,0.4390243887901306,,Red,0,0,0,0,0
19_RT,1,3,R1Q3,1,Sign,1,1.88,7.0,0.0,0.31111112,0.14925373134328357,0.3,0.31111112236976624,0.3750677555799484,0.19962686567164178,0.31304347826086953,0.3750677555799484,0.4390243887901306,0.25,0.32608695652173914,0.4390243887901306,1,1,Red,1,0,1,0.3750677555799484,0.4390243887901306,Red,0,0,0,0,0
19_RT,2,2,R2Q2,2,Sign,1,1.367,7.0,0.0,0.092857145,0.053763440860215055,0.3,0.09285714477300644,0.23396245017647743,0.12669515326592842,0.3065217391304348,0.23396245017647743,0.3750677555799484,0.19962686567164178,0.31304347826086953,0.3750677555799484,1,1,Amber,0,0,0,0.23396245017647743,0.3750677555799484,Amber,0,0,0,0,0
19_RT,2,3,R2Q3,3,Animal,0,3.435,6.0,0.5314,0.092857145,0.053763440860215055,0.0,0.09285714477300644,0.16340979747474194,0.09022929706307174,0.1532608695652174,0.16340979747474194,0.23396245017647743,0.12669515326592842,0.3065217391304348,0.23396245017647743,0,0,Green,0,0,0,0.16340979747474194,0.23396245017647743,Green,1,0,0,1,0
19_RT,3,1,R3Q1,4,Animal,1,2.297,5.0,0.0,0.092857145,0.14925373134328357,0.3,0.14925373134328357,0.1281334711238742,0.11974151420317766,0.2266304347826087,0.15633176440901275,0.16340979747474194,0.09022929706307174,0.1532608695652174,0.16340979747474194,0,0,Green,0,0,0,0.15633176440901275,0.16340979747474194,Green,0,0,0,0,0
19_RT,3,3,R3Q3,5,Sign,1,1.209,7.0,0.0026,0.20408164,0.053763440860215055,0.2631578947368421,0.20408163964748383,0.166107555385679,0.08675247753169636,0.2448941647597254,0.1802067020282483,0.1281334711238742,0.11974151420317766,0.2266304347826087,0.15633176440901275,0,0,Green,0,0,0,0.1802067020282483,0.15633176440901275,Green,0,0,0,0,0
19_RT,4,2,R4Q2,6,Sign,1,1.388,7.0,0.0076,0.4390244,0.053763440860215055,0.3,0.4390243887901306,0.3025659720879048,0.0702579591959557,0.2724470823798627,0.30961554540918945,0.166107555385679,0.08675247753169636,0.2448941647597254,0.1802067020282483,1,0,Red,1,0,1,0.30961554540918945,0.1802067020282483,Red,0,0,0,0,0
19_RT,4,3,R4Q3,7,Animal,1,1.732,7.0,0.277,0.092857145,0.053763440860215055,0.11764705882352941,0.09285714477300644,0.19771155843045563,0.06201070002808538,0.19504707060169607,0.20123634509109795,0.3025659720879048,0.0702579591959557,0.2724470823798627,0.30961554540918945,1,1,Amber,0,0,0,0.20123634509109795,0.30961554540918945,Amber,0,0,0,0,0
19_RT,5,1,R5Q1,8,Animal,1,1.255,7.0,0.23359999999999997,0.092857145,0.053763440860215055,0.15,0.09285714477300644,0.14528435160173103,0.057887070444150215,0.17252353530084802,0.1470467449320522,0.19771155843045563,0.06201070002808538,0.19504707060169607,0.20123634509109795,0,0,Green,0,0,0,0.1470467449320522,0.20123634509109795,Green,0,0,0,0,0
19_RT,5,3,R5Q3,9,Sign,1,1.157,7.0,0.4184,0.092857145,0.053763440860215055,0.0,0.09285714477300644,0.11907074818736874,0.05582525565218263,0.08626176765042401,0.11995194485252932,0.14528435160173103,0.057887070444150215,0.17252353530084802,0.1470467449320522,0,0,Green,0,0,0,0.11995194485252932,0.1470467449320522,Green,0,0,0,0,0
19_RT,6,1,R6Q1,10,Sign,1,1.358,7.0,0.06820000000000001,0.092857145,0.053763440860215055,0.32608695652173914,0.09285714477300644,0.10596394648018759,0.054794348256198847,0.2061743620860816,0.10640454481276787,0.11907074818736874,0.05582525565218263,0.08626176765042401,0.11995194485252932,0,0,Green,0,0,0,0.10640454481276787,0.11995194485252932,Green,0,0,0,0,0
