Participant_ID,Route_ID,Event,Question_Type,Specific_Target,Confidence,Driving_Years_Num,Video_Game_Years_Num,Age_Num,Driving_Hours_Num,Video_Game_Hours_Num,Experienced_Lag_Bin,Subjective_Mental_Demand_Num,Gender_Female,Gender_Male,Before_Blink_Rate_BPM,During_Blink_Rate_BPM,Before_Disrupted,During_Disrupted,Before_Duration_s,Before_Fine_SRR,During_Fine_SRR,Before_Hazard_Encountered,During_Hazard_Encountered,Before_Major_SRR,During_Major_SRR,Before_Max_Brake,During_Max_Brake,Before_Mean_Abs_Steering,During_Mean_Abs_Steering,Before_Mean_Brake,During_Mean_Brake,Before_Mean_Saccadic_Velocity,During_Mean_Saccadic_Velocity,Before_Mean_Speed_mph,During_Mean_Speed_mph,Before_Mean_Steering,During_Mean_Steering,Before_Mean_Throttle,During_Mean_Throttle,Before_Saccade_Rate_Hz,During_Saccade_Rate_Hz,Before_Speed_Variance,During_Speed_Variance,Before_Steer_Variance,During_Steer_Variance,Before_TRR,During_TRR,Before_Zero_Throttle_Pct,During_Zero_Throttle_Pct,Target_Accuracy,Target_Latency,Target_Confidence,Target_Severe_Overload,Before_Scanpath_Rate_px_s,During_Scanpath_Rate_px_s,Before_Raw_Dwell_Target_Object,During_Raw_Dwell_Target_Object,Before_Raw_Dwell_map_Distractor,During_Raw_Dwell_map_Distractor,Before_Raw_Dwell_bumper_Distractor,During_Raw_Dwell_bumper_Distractor,Before_Raw_Dwell_rwheel_Distractor,During_Raw_Dwell_rwheel_Distractor,Before_Raw_Dwell_Sign_Distractor,During_Raw_Dwell_Sign_Distractor,Before_Raw_Dwell_name_Distractor,During_Raw_Dwell_name_Distractor,Before_Raw_Dwell_speed_Distractor,During_Raw_Dwell_speed_Distractor,Before_Raw_Dwell_lwheel_Distractor,During_Raw_Dwell_lwheel_Distractor,Before_Raw_Dwell_Animal_Distractor,During_Raw_Dwell_Animal_Distractor,Before_Road_Gaze_Pct,During_Road_Gaze_Pct,Target_Category,Name_Recall_Strategy,Delta_Blink_Rate_BPM,Delta_Disrupted,Delta_Fine_SRR,Delta_Hazard_Encountered,Delta_Major_SRR,Delta_Max_Brake,Delta_Mean_Abs_Steering,Delta_Mean_Brake,Delta_Mean_Saccadic_Velocity,Delta_Mean_Speed_mph,Delta_Mean_Steering,Delta_Mean_Throttle,Delta_Saccade_Rate_Hz,Delta_Speed_Variance,Delta_Steer_Variance,Delta_TRR,Delta_Zero_Throttle_Pct,Delta_Scanpath_Rate_px_s,Delta_Raw_Dwell_Target_Object,Delta_Raw_Dwell_map_Distractor,Delta_Raw_Dwell_bumper_Distractor,Delta_Raw_Dwell_rwheel_Distractor,Delta_Raw_Dwell_Sign_Distractor,Delta_Raw_Dwell_name_Distractor,Delta_Raw_Dwell_speed_Distractor,Delta_Raw_Dwell_lwheel_Distractor,Delta_Raw_Dwell_Animal_Distractor,Delta_Road_Gaze_Pct,Prev_Q_After_Blink_Count,Prev_Q_After_Blink_Rate_BPM,Prev_Q_After_Disrupted,Prev_Q_After_Duration_s,Prev_Q_After_Fine_SRR,Prev_Q_After_Fix_Dwell_Animal,Prev_Q_After_Fix_Dwell_Sign,Prev_Q_After_Fix_Dwell_bumper,Prev_Q_After_Fix_Dwell_lwheel,Prev_Q_After_Fix_Dwell_map,Prev_Q_After_Fix_Dwell_name,Prev_Q_After_Fix_Dwell_rwheel,Prev_Q_After_Fix_Dwell_speed,Prev_Q_After_Hazard_Encountered,Prev_Q_After_Major_SRR,Prev_Q_After_Max_Brake,Prev_Q_After_Mean_Abs_Steering,Prev_Q_After_Mean_Brake,Prev_Q_After_Mean_Saccadic_Velocity,Prev_Q_After_Mean_Speed_mph,Prev_Q_After_Mean_Steering,Prev_Q_After_Mean_Throttle,Prev_Q_After_Raw_Dwell_Animal,Prev_Q_After_Raw_Dwell_Sign,Prev_Q_After_Raw_Dwell_bumper,Prev_Q_After_Raw_Dwell_lwheel,Prev_Q_After_Raw_Dwell_map,Prev_Q_After_Raw_Dwell_name,Prev_Q_After_Raw_Dwell_rwheel,Prev_Q_After_Raw_Dwell_speed,Prev_Q_After_Saccade_Count,Prev_Q_After_Saccade_Rate_Hz,Prev_Q_After_Scanpath_Length_px,Prev_Q_After_Speed_Variance,Prev_Q_After_Steer_Variance,Prev_Q_After_TRR,Prev_Q_After_Zero_Throttle_Pct,Prev_Q_Target_Accuracy,Prev_Q_Target_Latency,Prev_Q_Target_Confidence,Prev_Q_Target_Severe_Overload,Target_Post_Q_Collision
19_RT,3,Q1,Animal,Rabbit,5,25.0,0.0,4,4,0,0,5,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.9646,0.3969,0.0,0.0,2796.72,1912.61,1.4,0.5,-0.9646,-0.3969,0.104,0.073,2.6,0.87,0.065,0.056,0.00489,0.00147,0.0,0.435,19.9,51.0,1,2.297,5,1,324.19,57.56203744013931,0.0,1.467,0.704,0.0,0.0,0.0,0.0,0.0,0.311,0.505,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7638,0.14148889856334357,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.5677000000000001,0.0,-884.1099999999999,-0.8999999999999999,0.5677000000000001,-0.031,-1.73,-0.009000000000000001,-0.0034200000000000003,0.435,31.1,-266.6279625598607,1.467,-0.704,0.0,0.0,0.194,-0.166,0.0,0.0,0.0,-0.6223111014366565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
19_RT,3,Q2,Speed,Speed2,7,25.0,0.0,4,4,0,0,5,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.7444,0.6085,0.0,0.0,3291.4,2729.96,1.3,1.2,-0.7444,-0.6085,0.087,0.149,2.8,3.53,0.387,0.08,0.05215,0.00345,0.0,0.0,21.0,0.0,1,1.417,7,0,506.004,376.11856033874386,0.0,0.117,1.237,0.24,0.0,0.166,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7125999999999999,0.6309103740296401,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.4,0.0,-0.1358999999999999,0.0,-561.44,-0.10000000000000009,0.1358999999999999,0.062,0.73,-0.307,-0.0487,0.0,-21.0,-129.88543966125616,0.117,-0.9970000000000001,0.166,0.0,0.0,-0.2,0.0,0.0,0.0,-0.08168962597035978,0.0,0.0,0.0,5.0,0.2,1.243,0.0,0.0,0.0,0.704,0.0,0.0,0.0,0.0,0.2,0.0,0.9261,0.0,2353.22,1.7,-0.9261,0.08,1.266,0.0,0.0,0.0,0.768,0.0,0.0,0.0,10.0,2.0,989.51,0.461,0.01732,0.2,55.2,1.0,2.297,5.0,1.0,0
19_RT,3,Q3,Sign,Markings,7,25.0,0.0,4,4,0,0,5,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0603,0.1507,0.0,0.0,2436.86,0.0,2.0,1.7,-0.0603,-0.1507,0.115,0.098,2.8,0.0,0.006,0.005,5e-05,0.00039,0.0,0.0,0.0,0.0,1,1.209,7,0,262.96,0.0,0.013,1.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.617,0.0,0.874,0.0,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.09040000000000001,0.0,-2436.86,-0.30000000000000004,-0.09040000000000001,-0.017,-2.8,-0.001,0.00033999999999999997,0.0,0.0,-262.96,1.1960000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.617,-0.874,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.396,0.0,0.0,0.095,0.0,0.2,0.0,0.8473,0.0,2830.82,1.9,-0.8473,0.108,0.0,0.0,0.0,0.0,0.427,0.0,0.0,0.148,8.0,1.6,988.42,0.032,0.06047,0.0,0.0,1.0,1.417,7.0,0.0,0
20_RT,3,Q1,Animal,Rabbit,1,2.0,15.0,1,2,6,1,93,0,1,0.0,0.0,0,0,5.0,0.2,0.186,0,0,0.2,0.186,0.0,0.0,0.6262,0.7073,0.0,0.0,3123.02,2522.77,1.9,1.0,-0.6262,-0.7073,0.278,0.066,2.2,0.74,1.889,0.952,0.16636,0.00535,0.4,0.186,4.0,60.0,1,5.379,1,1,367.748,112.48373303588028,0.0,4.611,1.234,0.114,0.131,0.0,0.134,0.0,0.0,0.0,0.0,0.0,0.635,0.24,0.0,0.0,0.0,0.0,0.5731999999999999,0.07696597880646955,External_Hazard,Not_Applicable,0.0,0,-0.014000000000000012,0,-0.014000000000000012,0.0,0.08110000000000006,0.0,-600.25,-0.8999999999999999,-0.08110000000000006,-0.21200000000000002,-1.4600000000000002,-0.937,-0.16101000000000001,-0.21400000000000002,56.0,-255.2642669641197,4.611,-1.1199999999999999,-0.131,-0.134,0.0,0.0,-0.395,0.0,0.0,-0.4962340211935304,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
20_RT,3,Q2,Speed,Speed2,7,2.0,15.0,1,2,6,1,93,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.8791,0.9556,0.0,0.0,2812.82,2214.17,2.3,3.4,-0.8791,-0.9556,0.134,0.152,3.0,3.61,0.73,0.009,0.0214,0.00028,0.4,0.0,29.2,31.0,1,1.109,7,0,429.924,395.8250676284942,0.069,0.173,1.497,0.371,0.0,0.0,0.309,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.0,0.0,0.0,0.6048,0.47339945897204694,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.4,0.0,0.07650000000000001,0.0,-598.6500000000001,1.1,-0.07650000000000001,0.017999999999999988,0.6099999999999999,-0.721,-0.02112,-0.4,1.8000000000000007,-34.09893237150578,0.10399999999999998,-1.1260000000000001,0.0,-0.269,0.0,0.0,0.0,-0.101,0.0,-0.13140054102795307,0.0,0.0,0.0,5.0,0.2,0.548,0.396,0.0,0.0,0.572,0.0,0.0,0.0,0.0,0.0,0.0,0.9895,0.0,2803.11,2.1,-0.9895,0.174,0.604,0.597,0.0,0.0,0.594,0.0,0.0,0.0,11.0,2.2,1649.52,1.358,0.00038,0.4,15.0,1.0,5.379,1.0,1.0,0
20_RT,3,Q3,Sign,Markings,1,2.0,15.0,1,2,6,1,93,0,1,0.0,0.0,0,0,5.0,0.4,0.397,0,0,0.0,0.397,0.0,0.0,0.0518,0.9168,0.0,0.0,3558.01,2934.27,2.6,1.7,-0.0388,-0.9168,0.134,0.046,1.6,2.38,0.088,0.183,0.00194,0.02056,0.0,0.397,0.0,60.9,0,2.522,1,1,367.724,286.6931007137193,1.338,0.69,0.408,0.0,0.071,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.2,0.0,0.0,1.569,0.453,0.2763999999999999,0.4401268834258525,External_Hazard,Not_Applicable,0.0,0,-0.0030000000000000027,0,0.397,0.0,0.865,0.0,-623.7400000000002,-0.9000000000000001,-0.8779999999999999,-0.08800000000000001,0.7799999999999998,0.095,0.018619999999999998,0.397,60.9,-81.03089928628071,-0.6480000000000001,-0.408,-0.001999999999999988,0.0,0.0,0.0,-0.032,0.0,-1.1159999999999999,0.16372688342585257,0.0,0.0,0.0,5.0,0.6,2.532,0.0,0.0,0.0,0.304,0.0,0.0,0.804,0.0,0.2,0.0,0.2453,0.0,3493.0,2.0,-0.2381,0.116,0.386,0.0,0.0,0.0,0.408,0.0,0.0,0.721,8.0,1.6,1721.23,0.365,0.03974,0.2,28.0,1.0,1.109,7.0,0.0,0
21_RT,3,Q1,Animal,Rabbit,3,35.0,0.0,5,3,0,0,94,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.9885,0.9983,0.0,0.0,2386.5,3322.33,1.7,1.5,-0.9885,-0.9983,0.122,0.09,2.6,1.24,0.008,0.058,0.00046,2e-05,0.0,0.0,0.0,0.0,1,2.417,3,0,321.232,487.1576334298718,0.0,0.452,1.066,0.0,0.0,0.0,0.0,0.0,0.306,0.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7256,0.7699627637567231,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.00979999999999992,0.0,935.8299999999999,-0.19999999999999996,-0.00979999999999992,-0.032,-1.36,0.05,-0.00044,0.0,0.0,165.92563342987177,0.452,-1.066,0.0,0.0,-0.202,0.0,0.0,0.0,0.0,0.0443627637567231,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
21_RT,3,Q2,Speed,Speed2,7,35.0,0.0,5,3,0,0,94,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.9163,0.7031,0.0,0.0,2454.62,2423.2,2.0,2.1,-0.9163,-0.7031,0.145,0.126,1.6,3.07,0.401,0.005,0.0247,0.04444,0.0,0.0,0.0,0.0,1,1.626,7,0,230.71599999999998,434.17589175891766,0.0,0.096,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945,0.9409594095940959,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.21320000000000006,0.0,-31.420000000000073,0.10000000000000009,0.21320000000000006,-0.01899999999999999,1.4699999999999998,-0.396,0.01974,0.0,0.0,203.45989175891768,0.096,-0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004040590405904099,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.248,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,2336.24,2.1,-0.88,0.145,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,7.0,1.4,745.57,0.366,0.04557,0.0,0.0,1.0,2.417,3.0,0.0,0
21_RT,3,Q3,Sign,Markings,2,35.0,0.0,5,3,0,0,94,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.1647,0.8896,0.0,0.0,2829.86,3330.01,2.6,2.3,-0.0686,-0.8896,0.149,0.086,2.0,0.99,0.151,0.039,0.03161,0.00104,0.0,0.0,0.0,0.0,0,1.013,2,1,340.592,423.4945705824285,0.034,0.0,0.602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559,0.671,0.7609999999999999,0.3376110562685093,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.7248999999999999,0.0,500.1500000000001,-0.30000000000000027,-0.821,-0.063,-1.01,-0.11199999999999999,-0.03057,0.0,0.0,82.9025705824285,-0.034,-0.602,0.0,0.0,0.0,0.0,0.0,0.0,0.11199999999999999,-0.4233889437314906,0.0,0.0,0.0,5.0,0.0,1.204,0.904,0.0,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.8993,0.0,2134.29,2.1,-0.8993,0.134,0.0,0.166,0.0,0.0,0.325,0.0,0.0,0.0,10.0,2.0,1065.99,0.006,0.03392,0.0,0.0,1.0,1.626,7.0,0.0,1
22_RT,3,Q1,Animal,Rabbit,6,11.0,0.0,2,4,3,0,58,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.9239,0.502,0.0,0.0,3430.62,0.0,2.0,1.7,-0.9239,-0.502,0.141,0.081,3.0,0.0,0.111,0.081,0.01803,0.00962,0.2,0.0,0.0,0.0,1,1.488,6,0,446.09,0.0,0.3,1.395,0.0,0.0,0.108,0.0,0.033,0.0,0.0,0.0,0.0,0.0,1.259,0.0,0.0,0.0,0.0,0.0,0.6599999999999999,0.06249999999999998,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.42190000000000005,0.0,-3430.62,-0.30000000000000004,0.42190000000000005,-0.059999999999999984,-3.0,-0.03,-0.00841,-0.2,0.0,-446.09,1.095,0.0,-0.108,-0.033,0.0,0.0,-1.259,0.0,0.0,-0.5974999999999999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
22_RT,3,Q2,Speed,Speed2,7,11.0,0.0,2,4,3,0,58,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.9972,0.0,0.0,2725.08,2894.84,2.0,2.1,-1.0,-0.9972,0.13,0.14,2.0,2.82,0.003,0.001,0.0,0.0,0.0,0.0,0.0,0.0,1,1.065,7,0,265.17600000000004,499.3521126760563,0.0,0.37,1.137,0.0,0.0,0.032,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7545999999999999,0.6225352112676056,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.0028000000000000247,0.0,169.76000000000022,0.10000000000000009,0.0028000000000000247,0.010000000000000009,0.8199999999999998,-0.002,0.0,0.0,0.0,234.17611267605628,0.37,-1.137,0.032,-0.09,0.0,0.0,0.0,0.0,0.0,-0.13206478873239436,0.0,0.0,0.0,5.0,0.2,1.632,0.0,0.0,0.0,0.704,0.0,0.0,0.204,0.0,0.2,0.0,0.9774,0.0,3480.08,1.6,-0.9774,0.13,1.674,0.0,0.0,0.0,0.794,0.0,0.0,0.234,8.0,1.6,1279.54,0.166,0.00412,0.0,0.0,1.0,1.488,6.0,0.0,0
22_RT,3,Q3,Sign,Markings,7,11.0,0.0,2,4,3,0,58,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.1725,0.0209,0.0,0.0,2999.03,0.0,2.6,2.2,-0.1592,-0.0209,0.133,0.122,1.6,0.0,0.024,0.003,0.03432,1e-05,0.0,0.0,0.0,0.0,1,1.38,7,0,250.56799999999998,0.0,0.093,0.652,0.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.324,0.0,0.0,0.0,1.279,0.094,0.5342,0.45942028985507244,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.15159999999999998,0.0,-2999.03,-0.3999999999999999,0.1383,-0.01100000000000001,-1.6,-0.021,-0.03431,0.0,0.0,-250.56799999999998,0.559,-0.511,0.0,0.0,0.0,-0.122,-0.324,0.0,-1.1849999999999998,-0.07477971014492757,0.0,0.0,0.0,5.0,0.0,2.02,1.164,0.0,0.0,0.0,0.0,0.0,0.535,0.0,0.0,0.0,0.5053,0.0,3324.13,2.6,-0.5053,0.149,1.921,0.104,0.0,0.0,0.0,0.0,0.0,0.691,8.0,1.6,1423.14,0.032,0.04799,0.0,0.0,1.0,1.065,7.0,0.0,0
23_RT,3,Q1,Animal,Rabbit,1,4.0,0.0,2,1,0,0,57,1,0,0.0,0.0,0,0,5.0,0.2,0.267,0,0,0.0,0.267,0.0,0.0,0.9958,0.8248,0.0,0.0,2327.4,2165.53,1.5,1.9,-0.9958,-0.8248,0.152,0.127,1.6,0.53,0.357,0.104,0.00016,0.01656,0.6,0.801,34.1,47.8,0,3.743,1,1,141.252,63.31552230830885,0.09,2.447,0.336,0.0,0.0,0.0,0.0,0.04,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9148,0.32701041944963927,External_Hazard,Not_Applicable,0.0,0,0.067,0,0.267,0.0,-0.17100000000000004,0.0,-161.8699999999999,0.3999999999999999,0.17100000000000004,-0.024999999999999994,-1.07,-0.253,0.016399999999999998,0.20100000000000007,13.699999999999996,-77.93647769169115,2.357,-0.336,0.0,0.04,0.032,0.0,0.0,0.0,0.0,-0.5877895805503607,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
23_RT,3,Q2,Speed,Speed2,7,4.0,0.0,2,1,0,0,57,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.985,0.8045,0.0,0.0,2656.1,3539.83,2.4,3.4,-0.985,-0.8045,0.225,0.299,2.0,4.68,0.523,0.09,0.00034,0.00501,0.6,0.779,23.3,0.0,1,1.283,7,0,199.122,800.2104442712393,0.0,0.273,0.274,0.332,0.0,0.041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9452,0.4964925954793452,External_Hazard,Not_Applicable,0.0,0,-0.2,0,0.0,0.0,-0.1805,0.0,883.73,1.0,0.1805,0.07399999999999998,2.6799999999999997,-0.43300000000000005,0.00467,0.17900000000000005,-23.3,601.0884442712393,0.273,0.057999999999999996,0.041,0.0,0.0,0.0,0.0,0.0,0.0,-0.44870740452065483,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9851,0.0,2591.75,2.3,-0.9851,0.179,0.0,0.0,0.0,0.0,0.274,0.032,0.0,0.0,11.0,2.2,1058.49,0.598,0.00055,0.6,32.5,0.0,3.743,1.0,1.0,0
23_RT,3,Q3,Sign,Markings,3,4.0,0.0,2,1,0,0,57,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.285,0.2187,0.0,0.0,3366.62,3349.2,2.7,2.1,-0.285,-0.2187,0.163,0.154,2.6,0.89,0.722,0.132,0.05797,0.00317,0.4,0.445,31.9,36.6,0,2.245,3,1,411.822,135.26948775055678,0.099,0.174,0.368,0.0,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.0,0.0,0.266,0.401,0.8318,0.7438752783964365,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,-0.06629999999999997,0.0,-17.420000000000073,-0.6000000000000001,0.06629999999999997,-0.009000000000000008,-1.71,-0.59,-0.0548,0.044999999999999984,4.700000000000003,-276.5525122494432,0.07499999999999998,-0.368,-0.035,0.0,0.0,0.0,-0.073,0.0,0.135,-0.08792472160356346,0.0,0.0,0.0,5.0,0.6,0.844,0.436,0.0,0.0,0.308,0.0,0.0,0.12,0.0,0.2,0.0,0.3939,0.0,3362.88,2.6,-0.3939,0.169,0.266,0.099,0.0,0.0,0.368,0.0,0.0,0.035,11.0,2.2,1752.71,0.697,0.06419,0.4,31.7,1.0,1.283,7.0,0.0,0
24_RT,3,Q1,Animal,Rabbit,1,3.0,3.0,1,1,1,1,88,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.9617,0.9998,0.0,0.0,2928.42,2563.85,1.5,3.0,-0.9617,-0.9998,0.144,0.124,1.8,1.35,0.374,0.005,0.00635,0.0,0.4,0.0,25.1,19.3,0,2.227,1,1,220.68,58.343062415806024,0.0,0.979,0.427,0.0,0.0,0.0,0.101,0.0,0.032,0.071,0.0,0.0,0.34,0.076,0.0,0.0,0.0,0.0,0.82,0.4943870678042209,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.03810000000000002,0.0,-364.57000000000016,1.5,-0.03810000000000002,-0.01999999999999999,-0.44999999999999996,-0.369,-0.00635,-0.4,-5.800000000000001,-162.33693758419398,0.979,-0.427,0.0,-0.101,0.03899999999999999,0.0,-0.264,0.0,0.0,-0.325612932195779,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
24_RT,3,Q2,Speed,Speed2,5,3.0,3.0,1,1,1,1,88,1,0,24.0,0.0,0,0,5.0,0.2,0.288,0,0,0.2,0.0,0.0,0.0,0.6016,0.9826,0.0,0.0,3257.94,2370.1,1.1,2.9,-0.6016,-0.9826,0.174,0.118,2.4,2.6,0.226,0.542,0.11965,0.00184,0.4,0.288,25.3,55.0,1,3.467,5,0,354.63800000000003,299.0798961638304,0.0,0.342,0.704,0.604,0.041,0.0,0.006,0.055,0.0,0.04,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.8423999999999999,0.6997404095760024,External_Hazard,Not_Applicable,-24.0,0,0.08799999999999997,0,-0.2,0.0,0.381,0.0,-887.8400000000001,1.7999999999999998,-0.381,-0.055999999999999994,0.20000000000000018,0.31600000000000006,-0.11781000000000001,-0.11200000000000004,29.7,-55.55810383616961,0.342,-0.09999999999999998,-0.041,0.049,0.04,0.0,0.0,-0.037,0.0,-0.14265959042399756,2.0,24.0,0.0,5.0,0.2,0.067,0.0,0.0,0.0,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.994,0.0,3747.4,1.2,-0.994,0.072,0.102,0.0,0.0,0.0,0.543,0.0,0.072,0.141,9.0,1.8,998.19,0.276,0.00022,0.2,39.4,0.0,2.227,1.0,1.0,0
24_RT,3,Q3,Sign,Markings,6,3.0,3.0,1,1,1,1,88,1,0,12.0,0.0,0,0,5.0,0.6,0.0,0,0,0.4,0.0,0.0,0.0,0.1668,0.0356,0.0,0.0,3115.69,0.0,2.2,1.7,-0.0085,0.0185,0.126,0.128,0.8,0.0,0.218,0.004,0.06201,0.00155,0.0,0.0,0.0,0.0,1,1.313,6,0,99.12,0.0,0.692,0.925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,1.512,0.0,0.5518,0.29550647372429545,External_Hazard,Not_Applicable,-12.0,0,-0.6,0,-0.4,0.0,-0.1312,0.0,-3115.69,-0.5000000000000002,0.027,0.0020000000000000018,-0.8,-0.214,-0.06046,0.0,0.0,-99.12,0.2330000000000001,0.0,0.0,0.0,0.0,0.0,0.0,-0.037,-1.512,-0.2562935262757045,2.0,24.0,0.0,5.0,0.4,4.616,2.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4769,0.0,4602.55,1.9,-0.3925,0.138,1.938,0.478,0.0,0.037,0.0,0.0,0.034,0.035,2.0,0.4,43.07,0.461,0.24862,0.2,5.9,1.0,3.467,5.0,0.0,0
