Participant_ID,Route_ID,Event,Question_Type,Specific_Target,Confidence,Driving_Years_Num,Video_Game_Years_Num,Age_Num,Driving_Hours_Num,Video_Game_Hours_Num,Experienced_Lag_Bin,Subjective_Mental_Demand_Num,Gender_Female,Gender_Male,Before_Blink_Rate_BPM,During_Blink_Rate_BPM,Before_Disrupted,During_Disrupted,Before_Duration_s,Before_Fine_SRR,During_Fine_SRR,Before_Hazard_Encountered,During_Hazard_Encountered,Before_Major_SRR,During_Major_SRR,Before_Max_Brake,During_Max_Brake,Before_Mean_Abs_Steering,During_Mean_Abs_Steering,Before_Mean_Brake,During_Mean_Brake,Before_Mean_Saccadic_Velocity,During_Mean_Saccadic_Velocity,Before_Mean_Speed_mph,During_Mean_Speed_mph,Before_Mean_Steering,During_Mean_Steering,Before_Mean_Throttle,During_Mean_Throttle,Before_Saccade_Rate_Hz,During_Saccade_Rate_Hz,Before_Speed_Variance,During_Speed_Variance,Before_Steer_Variance,During_Steer_Variance,Before_TRR,During_TRR,Before_Zero_Throttle_Pct,During_Zero_Throttle_Pct,Target_Accuracy,Target_Latency,Target_Confidence,Target_Severe_Overload,Before_Scanpath_Rate_px_s,During_Scanpath_Rate_px_s,Before_Raw_Dwell_Target_Object,During_Raw_Dwell_Target_Object,Before_Raw_Dwell_bumper_Distractor,During_Raw_Dwell_bumper_Distractor,Before_Raw_Dwell_cone_Distractor,During_Raw_Dwell_cone_Distractor,Before_Raw_Dwell_lwheel_Distractor,During_Raw_Dwell_lwheel_Distractor,Before_Raw_Dwell_Animal_Distractor,During_Raw_Dwell_Animal_Distractor,Before_Raw_Dwell_Sign_Distractor,During_Raw_Dwell_Sign_Distractor,Before_Raw_Dwell_map_Distractor,During_Raw_Dwell_map_Distractor,Before_Raw_Dwell_name_Distractor,During_Raw_Dwell_name_Distractor,Before_Raw_Dwell_speed_Distractor,During_Raw_Dwell_speed_Distractor,Before_Raw_Dwell_rwheel_Distractor,During_Raw_Dwell_rwheel_Distractor,Before_Road_Gaze_Pct,During_Road_Gaze_Pct,Target_Category,Name_Recall_Strategy,Delta_Blink_Rate_BPM,Delta_Disrupted,Delta_Fine_SRR,Delta_Hazard_Encountered,Delta_Major_SRR,Delta_Max_Brake,Delta_Mean_Abs_Steering,Delta_Mean_Brake,Delta_Mean_Saccadic_Velocity,Delta_Mean_Speed_mph,Delta_Mean_Steering,Delta_Mean_Throttle,Delta_Saccade_Rate_Hz,Delta_Speed_Variance,Delta_Steer_Variance,Delta_TRR,Delta_Zero_Throttle_Pct,Delta_Scanpath_Rate_px_s,Delta_Raw_Dwell_Target_Object,Delta_Raw_Dwell_bumper_Distractor,Delta_Raw_Dwell_cone_Distractor,Delta_Raw_Dwell_lwheel_Distractor,Delta_Raw_Dwell_Animal_Distractor,Delta_Raw_Dwell_Sign_Distractor,Delta_Raw_Dwell_map_Distractor,Delta_Raw_Dwell_name_Distractor,Delta_Raw_Dwell_speed_Distractor,Delta_Raw_Dwell_rwheel_Distractor,Delta_Road_Gaze_Pct,Prev_Q_After_Blink_Count,Prev_Q_After_Blink_Rate_BPM,Prev_Q_After_Disrupted,Prev_Q_After_Duration_s,Prev_Q_After_Fine_SRR,Prev_Q_After_Fix_Dwell_Animal,Prev_Q_After_Fix_Dwell_Sign,Prev_Q_After_Fix_Dwell_bumper,Prev_Q_After_Fix_Dwell_cone,Prev_Q_After_Fix_Dwell_lwheel,Prev_Q_After_Fix_Dwell_map,Prev_Q_After_Fix_Dwell_name,Prev_Q_After_Fix_Dwell_rwheel,Prev_Q_After_Fix_Dwell_speed,Prev_Q_After_Hazard_Encountered,Prev_Q_After_Major_SRR,Prev_Q_After_Max_Brake,Prev_Q_After_Mean_Abs_Steering,Prev_Q_After_Mean_Brake,Prev_Q_After_Mean_Saccadic_Velocity,Prev_Q_After_Mean_Speed_mph,Prev_Q_After_Mean_Steering,Prev_Q_After_Mean_Throttle,Prev_Q_After_Raw_Dwell_Animal,Prev_Q_After_Raw_Dwell_Sign,Prev_Q_After_Raw_Dwell_bumper,Prev_Q_After_Raw_Dwell_cone,Prev_Q_After_Raw_Dwell_lwheel,Prev_Q_After_Raw_Dwell_map,Prev_Q_After_Raw_Dwell_name,Prev_Q_After_Raw_Dwell_rwheel,Prev_Q_After_Raw_Dwell_speed,Prev_Q_After_Saccade_Count,Prev_Q_After_Saccade_Rate_Hz,Prev_Q_After_Scanpath_Length_px,Prev_Q_After_Speed_Variance,Prev_Q_After_Steer_Variance,Prev_Q_After_TRR,Prev_Q_After_Zero_Throttle_Pct,Prev_Q_Target_Accuracy,Prev_Q_Target_Latency,Prev_Q_Target_Confidence,Prev_Q_Target_Severe_Overload,Target_Post_Q_Collision
20_RT,5,Q3,Sign,FrostDam,7.0,2.0,15.0,1,2,6,0,20,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.1432,0.0297,0.0,0.0,3442.12,1476.21,2.4,2.6,0.1432,-0.0297,0.137,0.141,1.0,0.74,0.002,0.004,0.02599,7e-05,0.0,0.0,0.0,0.0,1,1.347,7.0,0,226.494,29.710467706013365,0.956,0.992,0.0,0.0,0.0,0.0,0.0,0.0,1.119,0.265,0.0,0.0,0.036,0.0,0.432,0.0,0.0,0.0,0.0,0.0,0.49139999999999995,0.06681514476614689,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,-0.11349999999999999,0.0,-1965.9099999999999,0.20000000000000018,-0.1729,0.003999999999999976,-0.26,0.002,-0.02592,0.0,0.0,-196.78353229398664,0.03600000000000003,0.0,0.0,0.0,-0.854,0.0,-0.036,-0.432,0.0,0.0,-0.42458485523385303,0.0,0.0,0.0,5.0,0.4,3.836,3.836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.077,0.0,3003.66,2.4,0.0675,0.138,1.271,1.316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.6,337.72,0.006,0.00593,0.0,0.0,1.0,1.513,6.0,0.0,0
21_RT,5,Q1,Animal,Dog,2.0,35.0,0.0,5,3,0,0,100,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.9744,1.0,0.0,0.0,2830.45,1919.75,1.8,2.0,0.9744,1.0,0.13,0.138,2.6,2.08,0.01,0.003,0.00401,0.0,0.0,0.0,0.0,0.0,0,2.406,2.0,1,582.982,251.60016625103907,0.757,0.107,0.0,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.0,0.231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8024000000000001,0.941812136325852,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.025599999999999956,0.0,-910.6999999999998,0.19999999999999996,0.025599999999999956,0.008000000000000007,-0.52,-0.007,-0.00401,0.0,0.0,-331.3818337489609,-0.65,0.0,0.0,0.033,0.0,0.0,-0.231,0.0,0.0,0.0,0.13941213632585192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
21_RT,5,Q2,Name,Name2,1.0,35.0,0.0,5,3,0,0,100,1,0,0.0,0.0,0,0,5.0,0.0,0.326,0,1,0.0,0.326,0.0,0.0,1.0,0.5251,0.0,0.0,2189.87,1710.23,2.7,3.0,1.0,0.5251,0.163,0.171,1.8,1.3,0.068,0.039,0.0,0.06105,0.0,0.0,0.0,0.0,0,3.072,1.0,1,204.894,72.05078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Dashboard_Recall,Working_Memory,0.0,0,0.326,1,0.326,0.0,-0.4749,0.0,-479.6399999999999,0.2999999999999998,-0.4749,0.008000000000000007,-0.5,-0.029000000000000005,0.06105,0.0,0.0,-132.84321875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2141.64,2.7,1.0,0.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,1082.62,0.051,0.0,0.0,0.0,0.0,2.406,2.0,1.0,0
21_RT,5,Q3,Sign,FrostDam,1.0,35.0,0.0,5,3,0,0,100,1,0,0.0,0.0,0,0,5.0,0.6,0.0,0,0,0.6,0.0,0.0,0.0,0.2745,0.5528,0.0,0.0,2025.69,0.0,3.2,3.4,0.2706,0.5528,0.168,0.19,1.2,0.0,0.039,0.009,0.03492,0.00768,0.0,0.0,0.0,0.0,0,1.323,1.0,1,141.20999999999998,0.0,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.977,1.0,External_Hazard,Not_Applicable,0.0,0,-0.6,0,-0.6,0.0,0.27829999999999994,0.0,-2025.69,0.19999999999999973,0.28219999999999995,0.021999999999999992,-1.2,-0.03,-0.02724,0.0,0.0,-141.20999999999998,-0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02300000000000002,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4329,0.0,2201.04,3.4,0.4238,0.175,0.0,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,707.58,0.013,0.11845,0.0,0.0,0.0,3.072,1.0,1.0,1
22_RT,5,Q1,Animal,Dog,6.0,11.0,0.0,2,4,3,0,43,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.86,0.7837,0.0,0.0,3510.38,2800.36,2.0,1.8,0.86,0.7837,0.164,0.09,2.2,1.13,0.425,0.141,0.04026,0.00094,0.0,0.0,0.0,0.0,0,2.663,6.0,1,307.568,131.1002628614345,0.0,1.066,1.033,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.327,0.137,0.0,0.0,0.0,0.0,0.033,0.0,0.0,0.0,0.7214,0.4983101764926774,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.07630000000000003,0.0,-710.02,-0.19999999999999996,-0.07630000000000003,-0.07400000000000001,-1.0700000000000003,-0.28400000000000003,-0.039319999999999994,0.0,0.0,-176.4677371385655,1.066,-0.8999999999999999,0.0,0.0,0.0,-0.19,0.0,0.0,-0.033,0.0,-0.22308982350732265,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
22_RT,5,Q2,Name,Name2,7.0,11.0,0.0,2,4,3,0,43,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.824,0.0,0.0,2961.96,3218.96,2.6,2.7,1.0,0.824,0.167,0.149,2.2,2.59,0.191,0.001,0.0,0.00811,0.0,0.0,0.0,0.0,1,1.929,7.0,0,244.11399999999998,688.8439606013478,0.0,0.0,0.361,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.034,0.042,0.9077999999999999,0.9782270606531882,Dashboard_Recall,Working_Memory,0.0,0,0.0,0,0.0,0.0,-0.17600000000000005,0.0,257.0,0.10000000000000009,-0.17600000000000005,-0.018000000000000016,0.3899999999999997,-0.19,0.00811,0.0,0.0,444.72996060134784,0.0,-0.361,0.0,-0.03,0.0,0.0,0.0,0.0,-0.036,0.008,0.07042706065318827,0.0,0.0,0.0,5.0,0.2,0.424,0.0,0.592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9986,0.0,2907.74,2.3,0.9986,0.165,0.372,0.0,0.398,0.0,0.03,0.0,0.0,0.034,0.073,12.0,2.4,1345.36,0.449,2e-05,0.2,0.0,0.0,2.663,6.0,1.0,0
22_RT,5,Q3,Sign,FrostDam,7.0,11.0,0.0,2,4,3,0,43,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.1619,0.0846,0.0,0.0,3777.63,3667.14,2.6,3.0,0.1619,0.0846,0.142,0.185,2.0,0.68,0.009,0.044,0.00946,0.00068,0.0,0.0,0.0,0.0,1,1.467,7.0,0,378.87800000000004,121.13837764144513,0.399,1.254,0.888,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.34,0.0,0.0,0.0,0.0,0.104,0.0,0.0,0.38660000000000005,0.07430129516019085,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.0773,0.0,-110.49000000000024,0.3999999999999999,-0.0773,0.04300000000000001,-1.3199999999999998,0.034999999999999996,-0.00878,0.0,0.0,-257.7396223585549,0.855,-0.888,0.0,0.0,-1.44,0.0,-0.34,0.0,0.104,0.0,-0.3122987048398092,0.0,0.0,0.0,5.0,0.0,2.052,1.52,0.508,0.0,0.0,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.224,0.0,3854.14,2.6,0.224,0.143,1.465,0.067,0.632,0.0,0.0,0.34,0.0,0.0,0.0,8.0,1.6,1583.27,0.008,0.01343,0.0,0.0,1.0,1.929,7.0,0.0,0
23_RT,5,Q1,Animal,Dog,6.0,4.0,0.0,2,1,0,0,43,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.9529,0.4434,0.0,0.0,2629.36,4042.22,1.7,2.0,0.9529,0.4434,0.162,0.127,2.4,2.31,0.373,0.024,0.00858,0.00999,0.6,0.771,21.8,29.8,1,1.297,6.0,0,362.916,326.29144178874327,0.934,0.558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765,0.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6198,0.5697764070932921,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.5095,0.0,1412.8599999999997,0.30000000000000004,-0.5095,-0.035,-0.08999999999999986,-0.349,0.0014099999999999998,0.17100000000000004,8.0,-36.624558211256726,-0.376,0.0,0.0,0.0,0.0,-0.765,-0.202,0.0,0.0,0.0,-0.05002359290670788,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
23_RT,5,Q2,Name,Name2,6.0,4.0,0.0,2,1,0,0,43,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.9407,0.9917,0.0,0.0,2571.84,3789.54,1.9,2.1,0.9407,0.9917,0.094,0.126,1.8,3.33,0.228,0.034,0.01717,2e-05,0.4,0.0,45.3,26.1,1,1.2,6.0,0,168.128,925.4333333333334,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066,0.0,0.071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8216666666666667,Dashboard_Recall,Visual_Search,0.0,0,-0.2,0,-0.2,0.0,0.051000000000000045,0.0,1217.6999999999998,0.20000000000000018,0.051000000000000045,0.032,1.53,-0.194,-0.017150000000000002,-0.4,-19.199999999999996,757.3053333333335,0.077,0.0,0.0,0.0,0.066,0.071,0.0,0.0,0.0,0.0,-0.17833333333333334,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,0.0,0.0,0.252,0.0,0.0,0.0,0.9462,0.0,3035.37,2.1,0.9462,0.136,0.0,0.0,0.039,0.0,0.0,0.327,0.0,0.0,0.26,11.0,2.2,1899.61,0.556,0.0103,0.4,39.1,1.0,1.297,6.0,0.0,0
23_RT,5,Q3,Sign,FrostDam,6.0,4.0,0.0,2,1,0,0,43,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.0,0.0,0.0,0.0,0.0469,0.3207,0.0,0.0,3112.47,2886.32,2.6,2.3,0.0358,0.3207,0.147,0.16,2.4,0.79,0.182,0.021,0.00117,0.0072,0.2,0.794,25.2,12.8,1,1.26,6.0,0,407.5,191.86507936507937,1.552,0.723,0.0,0.0,0.0,0.0,0.0,0.0,0.069,0.0,0.0,0.0,0.427,0.0,0.0,0.0,0.263,0.0,0.0,0.0,0.5378000000000001,0.42619047619047623,External_Hazard,Not_Applicable,0.0,0,-0.4,0,0.0,0.0,0.2738,0.0,-226.14999999999964,-0.30000000000000027,0.2849,0.013000000000000012,-1.6099999999999999,-0.161,0.00603,0.5940000000000001,-12.399999999999999,-215.63492063492063,-0.8290000000000001,0.0,0.0,0.0,-0.069,0.0,-0.427,0.0,-0.263,0.0,-0.11160952380952383,0.0,0.0,0.0,5.0,0.4,0.0,1.502,0.0,0.0,0.0,0.348,0.0,0.0,0.0,0.0,0.2,0.0,0.082,0.0,2955.47,2.3,0.0541,0.134,0.069,0.783,0.0,0.0,0.0,0.427,0.0,0.0,0.0,11.0,2.2,1726.7,0.39,0.01539,0.4,27.3,1.0,1.2,6.0,0.0,0
24_RT,5,Q1,Animal,Dog,4.0,3.0,3.0,1,1,1,0,47,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.9913,0.6833,0.0,0.0,3284.27,2571.06,1.6,1.6,0.9913,0.6833,0.132,0.108,1.6,0.38,0.178,0.006,0.00058,0.04814,0.4,0.0,0.0,0.0,1,2.662,4.0,0,453.12,66.48384673178062,0.91,1.297,0.174,0.0,0.0,0.0,0.059,0.0,0.0,0.0,0.528,0.0,0.642,0.0,0.0,0.0,0.078,0.0,0.0,0.0,0.5218,0.5127723516153269,External_Hazard,Not_Applicable,0.0,0,-0.2,0,0.0,0.0,-0.30799999999999994,0.0,-713.21,0.0,-0.30799999999999994,-0.024000000000000007,-1.2200000000000002,-0.172,0.047560000000000005,-0.4,0.0,-386.6361532682194,0.3869999999999999,-0.174,0.0,-0.059,0.0,-0.528,-0.642,0.0,-0.078,0.0,-0.009027648384673181,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
24_RT,5,Q2,Name,Name2,7.0,3.0,3.0,1,1,1,0,47,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.6382,1.0,0.0,0.0,2849.63,3339.83,1.5,1.8,0.6382,1.0,0.109,0.169,1.6,1.84,0.069,0.08,0.12724,0.0,0.0,0.0,7.5,0.0,1,1.631,7.0,0,262.052,610.2575107296137,0.0,0.26,0.0,0.035,0.0,0.0,0.177,0.072,0.0,0.0,0.0,0.0,0.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8640000000000001,0.7749846719803801,Dashboard_Recall,Visual_Search,0.0,0,-0.4,0,-0.2,0.0,0.3618,0.0,490.1999999999998,0.30000000000000004,0.3618,0.06000000000000001,0.24,0.010999999999999996,-0.12724,0.0,-7.5,348.2055107296137,0.26,0.035,0.0,-0.105,0.0,0.0,-0.503,0.0,0.0,0.0,-0.08901532801961998,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.116,0.0,0.0,0.0,0.0,0.2,0.0,0.9592,0.0,2489.26,1.9,0.9592,0.125,0.0,0.0,0.0,0.0,0.223,0.262,0.0,0.0,0.0,10.0,2.0,1493.39,0.101,0.00928,0.0,0.0,1.0,2.662,4.0,0.0,0
24_RT,5,Q3,Sign,FrostDam,7.0,3.0,3.0,1,1,1,0,47,1,0,0.0,0.0,0,0,5.0,0.6,0.0,0,0,0.2,0.0,0.0,0.0,0.17,0.0818,0.0,0.0,2823.77,3022.46,2.3,2.9,0.161,0.0818,0.13,0.191,1.0,0.57,0.166,0.103,0.07331,0.00019,0.6,0.0,15.1,0.0,1,1.748,7.0,0,80.748,101.84782608695652,1.649,1.065,0.0,0.0,0.0,0.0,0.03,0.07,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5002,0.35068649885583525,External_Hazard,Not_Applicable,0.0,0,-0.6,0,-0.2,0.0,-0.08820000000000001,0.0,198.69000000000005,0.6000000000000001,-0.0792,0.061,-0.43000000000000005,-0.06300000000000001,-0.07312,-0.6,-15.1,21.09982608695651,-0.5840000000000001,0.0,0.0,0.04000000000000001,-0.82,0.0,0.0,0.0,0.0,0.0,-0.14951350114416473,0.0,0.0,0.0,5.0,0.4,2.107,0.863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.5732,0.0,2332.77,2.5,0.5622,0.146,0.932,0.341,0.0,0.0,0.03,0.0,0.0,0.0,0.0,8.0,1.6,563.86,0.126,0.20754,0.0,1.7,1.0,1.631,7.0,0.0,0
25_RT,5,Q1,Animal,Dog,7.0,47.0,0.0,5,3,0,0,54,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.8078,0.5878,0.0,0.0,1338.54,3046.41,2.2,2.7,0.8078,0.5878,0.179,0.068,2.4,1.2,0.153,0.076,0.02843,0.00092,0.0,0.0,0.0,70.2,1,0.833,7.0,0,77.886,142.72509003601442,0.239,0.732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9522,0.12124849939975989,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.21999999999999997,0.0,1707.87,0.5,-0.21999999999999997,-0.11099999999999999,-1.2,-0.077,-0.02751,0.0,70.2,64.83909003601443,0.493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8309515006002401,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
25_RT,5,Q2,Name,Name2,6.0,47.0,0.0,5,3,0,0,54,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.862,0.9998,0.0,0.0,1485.2,3272.47,2.8,3.2,0.862,0.9998,0.165,0.189,1.6,2.4,0.063,0.007,0.0292,0.0,0.0,0.0,0.0,0.0,1,1.25,6.0,0,66.438,430.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,1.0,0.916,Dashboard_Recall,Working_Memory,0.0,0,-0.2,0,-0.2,0.0,0.13780000000000003,0.0,1787.2699999999998,0.40000000000000036,0.13780000000000003,0.023999999999999994,0.7999999999999998,-0.056,-0.0292,0.0,0.0,364.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,-0.08399999999999996,0.0,0.0,0.0,5.0,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1647.09,2.3,1.0,0.158,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.2,583.13,0.156,0.0,0.2,0.0,1.0,0.833,7.0,0.0,0
25_RT,5,Q3,Sign,FrostDam,1.0,47.0,0.0,5,3,0,0,54,0,1,0.0,0.0,0,0,5.0,0.6,0.0,0,0,0.4,0.0,0.0,0.0,0.5315,0.3824,0.0,0.0,2751.39,1210.99,3.6,2.9,0.4925,0.3824,0.178,0.15,1.0,1.4,0.192,0.018,0.18974,0.01702,0.0,0.0,0.0,0.0,0,2.146,1.0,1,137.808,45.81547064305685,0.0,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.299,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.9192,0.6705498602050327,External_Hazard,Not_Applicable,0.0,0,-0.6,0,-0.4,0.0,-0.14909999999999995,0.0,-1540.3999999999999,-0.7000000000000002,-0.11009999999999998,-0.027999999999999997,0.3999999999999999,-0.17400000000000002,-0.17271999999999998,0.0,0.0,-91.99252935694315,0.107,0.0,0.0,0.0,0.301,0.0,0.0,0.0,-0.105,0.0,-0.2486501397949673,0.0,0.0,0.0,5.0,0.6,3.144,3.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2819,0.0,1603.75,3.5,0.2446,0.163,0.898,0.107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,227.6,0.313,0.04274,0.2,0.0,1.0,1.25,6.0,0.0,1
26_RT,5,Q1,Animal,Dog,7.0,6.0,9.0,1,1,0,0,56,0,1,0.0,0.0,0,0,5.0,0.6,0.0,0,0,0.2,0.0,0.0,0.0,0.8889,0.7803,0.0,0.0,2114.46,3588.97,2.0,2.6,0.8889,0.7803,0.141,0.231,2.6,0.84,0.314,0.142,0.00482,3e-05,0.4,0.0,19.7,0.0,1,1.196,7.0,0,338.61199999999997,127.61705685618729,0.478,0.893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8382,0.2533444816053511,External_Hazard,Not_Applicable,0.0,0,-0.6,0,-0.2,0.0,-0.10860000000000003,0.0,1474.5099999999998,0.6000000000000001,-0.10860000000000003,0.09000000000000002,-1.7600000000000002,-0.17200000000000001,-0.00479,-0.4,-19.7,-210.9949431438127,0.41500000000000004,0.0,0.0,0.0,0.0,-0.331,0.0,0.0,0.0,0.0,-0.5848555183946489,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
