Participant_ID,Route_ID,Event,Question_Type,Specific_Target,Confidence,Driving_Years_Num,Video_Game_Years_Num,Age_Num,Driving_Hours_Num,Video_Game_Hours_Num,Experienced_Lag_Bin,Subjective_Mental_Demand_Num,Gender_Female,Gender_Male,Before_Blink_Rate_BPM,During_Blink_Rate_BPM,Before_Disrupted,During_Disrupted,Before_Duration_s,Before_Fine_SRR,During_Fine_SRR,Before_Hazard_Encountered,During_Hazard_Encountered,Before_Major_SRR,During_Major_SRR,Before_Max_Brake,During_Max_Brake,Before_Mean_Abs_Steering,During_Mean_Abs_Steering,Before_Mean_Brake,During_Mean_Brake,Before_Mean_Saccadic_Velocity,During_Mean_Saccadic_Velocity,Before_Mean_Speed_mph,During_Mean_Speed_mph,Before_Mean_Steering,During_Mean_Steering,Before_Mean_Throttle,During_Mean_Throttle,Before_Saccade_Rate_Hz,During_Saccade_Rate_Hz,Before_Speed_Variance,During_Speed_Variance,Before_Steer_Variance,During_Steer_Variance,Before_TRR,During_TRR,Before_Zero_Throttle_Pct,During_Zero_Throttle_Pct,Target_Accuracy,Target_Latency,Target_Confidence,Target_Severe_Overload,Before_Scanpath_Rate_px_s,During_Scanpath_Rate_px_s,Before_Raw_Dwell_Target_Object,During_Raw_Dwell_Target_Object,Before_Raw_Dwell_Animal_Distractor,During_Raw_Dwell_Animal_Distractor,Before_Raw_Dwell_speed_Distractor,During_Raw_Dwell_speed_Distractor,Before_Raw_Dwell_cone_Distractor,During_Raw_Dwell_cone_Distractor,Before_Raw_Dwell_name_Distractor,During_Raw_Dwell_name_Distractor,Before_Raw_Dwell_lwheel_Distractor,During_Raw_Dwell_lwheel_Distractor,Before_Raw_Dwell_map_Distractor,During_Raw_Dwell_map_Distractor,Before_Raw_Dwell_bumper_Distractor,During_Raw_Dwell_bumper_Distractor,Before_Raw_Dwell_Sign_Distractor,During_Raw_Dwell_Sign_Distractor,Before_Raw_Dwell_rwheel_Distractor,During_Raw_Dwell_rwheel_Distractor,Before_Road_Gaze_Pct,During_Road_Gaze_Pct,Target_Category,Name_Recall_Strategy,Delta_Blink_Rate_BPM,Delta_Disrupted,Delta_Fine_SRR,Delta_Hazard_Encountered,Delta_Major_SRR,Delta_Max_Brake,Delta_Mean_Abs_Steering,Delta_Mean_Brake,Delta_Mean_Saccadic_Velocity,Delta_Mean_Speed_mph,Delta_Mean_Steering,Delta_Mean_Throttle,Delta_Saccade_Rate_Hz,Delta_Speed_Variance,Delta_Steer_Variance,Delta_TRR,Delta_Zero_Throttle_Pct,Delta_Scanpath_Rate_px_s,Delta_Raw_Dwell_Target_Object,Delta_Raw_Dwell_Animal_Distractor,Delta_Raw_Dwell_speed_Distractor,Delta_Raw_Dwell_cone_Distractor,Delta_Raw_Dwell_name_Distractor,Delta_Raw_Dwell_lwheel_Distractor,Delta_Raw_Dwell_map_Distractor,Delta_Raw_Dwell_bumper_Distractor,Delta_Raw_Dwell_Sign_Distractor,Delta_Raw_Dwell_rwheel_Distractor,Delta_Road_Gaze_Pct,Prev_Q_After_Blink_Count,Prev_Q_After_Blink_Rate_BPM,Prev_Q_After_Disrupted,Prev_Q_After_Duration_s,Prev_Q_After_Fine_SRR,Prev_Q_After_Fix_Dwell_Animal,Prev_Q_After_Fix_Dwell_Sign,Prev_Q_After_Fix_Dwell_bumper,Prev_Q_After_Fix_Dwell_cone,Prev_Q_After_Fix_Dwell_lwheel,Prev_Q_After_Fix_Dwell_map,Prev_Q_After_Fix_Dwell_name,Prev_Q_After_Fix_Dwell_rwheel,Prev_Q_After_Fix_Dwell_speed,Prev_Q_After_Hazard_Encountered,Prev_Q_After_Major_SRR,Prev_Q_After_Max_Brake,Prev_Q_After_Mean_Abs_Steering,Prev_Q_After_Mean_Brake,Prev_Q_After_Mean_Saccadic_Velocity,Prev_Q_After_Mean_Speed_mph,Prev_Q_After_Mean_Steering,Prev_Q_After_Mean_Throttle,Prev_Q_After_Raw_Dwell_Animal,Prev_Q_After_Raw_Dwell_Sign,Prev_Q_After_Raw_Dwell_bumper,Prev_Q_After_Raw_Dwell_cone,Prev_Q_After_Raw_Dwell_lwheel,Prev_Q_After_Raw_Dwell_map,Prev_Q_After_Raw_Dwell_name,Prev_Q_After_Raw_Dwell_rwheel,Prev_Q_After_Raw_Dwell_speed,Prev_Q_After_Saccade_Count,Prev_Q_After_Saccade_Rate_Hz,Prev_Q_After_Scanpath_Length_px,Prev_Q_After_Speed_Variance,Prev_Q_After_Steer_Variance,Prev_Q_After_TRR,Prev_Q_After_Zero_Throttle_Pct,Prev_Q_Target_Accuracy,Prev_Q_Target_Latency,Prev_Q_Target_Confidence,Prev_Q_Target_Severe_Overload,Target_Post_Q_Collision
12_RT,1,Q3,Sign,FrogS,7,8.0,17.0,2,3,2,0,27,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.9195,0.5322,0.0,0.0,2421.36,2068.94,1.8,1.7,0.9195,0.5322,0.116,0.104,2.2,1.95,0.028,0.001,0.01989,0.01525,0.0,0.0,0.0,0.0,1,1.54,7,0,243.26,177.3896103896104,0.5,0.301,0.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.035,0.0,0.0,0.0,0.0,0.7072,0.781818181818182,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.3873,0.0,-352.4200000000001,-0.10000000000000009,-0.3873,-0.01200000000000001,-0.2500000000000002,-0.027,-0.004640000000000002,0.0,0.0,-65.8703896103896,-0.199,-0.544,0.0,0.0,0.0,0.0,0.0,-0.385,0.0,0.0,0.07461818181818192,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4525,0.0,2363.17,1.4,-0.0032,0.109,0.0,0.0,0.181,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.4,1174.55,0.008,0.29922,0.0,0.0,1.0,1.404,7.0,0.0,0
13_RT,1,Q1,Animal,Fox,7,40.0,0.0,4,4,0,0,63,0,1,0.0,0.0,0,0,5.0,0.2,0.476,0,0,0.2,0.238,0.0,0.0,0.8884,0.6047,0.0,0.0,3190.53,3130.24,1.3,0.7,-0.8884,-0.6047,0.101,0.078,2.2,1.67,0.002,0.043,0.01527,0.01228,0.0,0.0,0.0,10.2,1,4.2,7,1,362.902,263.3428571428571,0.036,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317,0.029,0.0,0.0,0.719,0.8,0.7856,0.5664285714285715,External_Hazard,Not_Applicable,0.0,0,0.27599999999999997,0,0.03799999999999998,0.0,-0.28369999999999995,0.0,-60.29000000000042,-0.6000000000000001,0.28369999999999995,-0.023000000000000007,-0.5300000000000002,0.040999999999999995,-0.0029900000000000013,0.0,10.2,-99.55914285714289,0.956,0.0,0.0,0.0,0.0,0.0,0.0,-0.288,0.0,0.08100000000000007,-0.21917142857142846,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
13_RT,1,Q2,Speed,Speed1,7,40.0,0.0,4,4,0,0,63,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2889.81,3050.8,1.2,1.1,-1.0,-1.0,0.098,0.099,2.6,3.66,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.82,7,0,339.286,474.1219512195122,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.033,0.0,0.0,0.462,0.0,0.239,0.008,0.867,0.0,0.0,0.0,0.65,0.0,0.5218,0.95,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.0,0.0,160.99000000000024,-0.09999999999999987,0.0,0.0010000000000000009,1.06,-0.014,0.0,0.0,0.0,134.8359512195122,0.0,0.0,0.0,-0.13999999999999999,0.0,-0.462,-0.23099999999999998,-0.867,0.0,-0.65,0.4281999999999999,0.0,0.0,0.0,5.0,0.2,1.232,0.0,0.415,0.0,0.0,0.0,0.0,0.488,0.0,0.0,0.0,0.0,0.9645,0.0,3312.68,1.0,-0.9645,0.096,1.268,0.0,0.0,0.0,0.0,0.0,0.0,0.141,0.0,14.0,2.8,2912.01,0.01,0.0032,0.0,0.0,1.0,4.2,7.0,1.0,0
13_RT,1,Q3,Sign,FrogS,4,40.0,0.0,4,4,0,0,63,0,1,0.0,0.0,0,0,5.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2566.65,2499.41,1.2,0.7,1.0,1.0,0.092,0.068,2.2,1.3,0.005,0.148,0.0,0.0,0.0,0.0,0.0,25.8,0,7.67,4,1,223.26999999999998,147.0234680573664,0.0,0.0,0.0,3.101,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.445,0.0,0.0,1.378,0.156,0.0,0.0,1.137,0.0,0.403,0.5173402868318122,External_Hazard,Not_Applicable,0.0,0,0.0,-1,0.0,0.0,0.0,0.0,-67.24000000000024,-0.5,0.0,-0.023999999999999994,-0.9000000000000001,0.143,0.0,0.0,25.8,-76.2465319426336,0.0,3.101,0.0,0.0,0.0,-0.024999999999999967,0.0,-1.222,0.0,-1.137,0.11434028683181219,0.0,0.0,0.0,5.0,0.2,0.0,0.0,1.924,0.0,3.027,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.634,0.0,2953.63,0.7,-0.5456,0.074,0.0,0.0,1.353,0.0,1.759,0.098,0.0,0.0,0.0,7.0,1.4,1034.91,0.057,0.25608,0.0,10.8,1.0,0.82,7.0,0.0,0
14_RT,1,Q1,Animal,Fox,7,28.0,2.0,4,2,0,0,17,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.9776,0.7424,0.0,0.0,3004.76,4345.45,2.2,2.5,-0.9776,-0.7424,0.187,0.094,2.4,2.04,0.19,0.042,0.00204,0.00105,0.2,0.0,0.0,0.0,1,0.98,7,0,348.694,457.51020408163265,0.0,0.031,0.0,0.0,0.459,0.0,0.0,0.0,0.0,0.0,0.561,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.766,0.9683673469387755,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.23520000000000008,0.0,1340.6899999999996,0.2999999999999998,0.23520000000000008,-0.093,-0.3599999999999999,-0.148,-0.0009900000000000002,-0.2,0.0,108.81620408163263,0.031,0.0,-0.459,0.0,0.0,-0.561,0.0,-0.15,0.0,0.0,0.20236734693877545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
14_RT,1,Q2,Speed,Speed1,7,28.0,2.0,4,2,0,0,17,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.8844,1.0,0.0,0.0,2417.55,3781.67,2.9,2.3,-0.8844,-1.0,0.165,0.032,1.4,2.33,0.557,0.326,0.02074,0.0,0.4,0.582,21.4,88.7,1,1.717,7,0,127.422,393.91962725684334,0.0,0.228,0.0,0.0,0.0,0.0,0.599,0.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8802,0.401863715783343,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.11560000000000004,0.0,1364.12,-0.6000000000000001,-0.11560000000000004,-0.133,0.9300000000000002,-0.23100000000000004,-0.02074,0.18199999999999994,67.30000000000001,266.4976272568433,0.228,0.0,0.0,0.20000000000000007,0.0,0.0,0.0,0.0,0.0,0.0,-0.47833628421665697,0.0,0.0,0.0,5.0,0.4,0.725,0.0,0.0,0.495,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.8414,0.0,2387.38,2.8,-0.8414,0.152,0.648,0.0,0.0,0.315,0.0,0.0,0.0,0.0,0.0,7.0,1.4,731.26,0.624,0.02723,0.4,21.4,1.0,0.98,7.0,0.0,0
14_RT,1,Q3,Sign,FrogS,1,28.0,2.0,4,2,0,0,17,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.9976,0.0,0.0,2857.8,3071.16,2.1,2.4,1.0,0.9976,0.156,0.131,1.2,1.47,0.314,0.449,0.0,1e-05,0.4,0.588,4.7,37.5,0,3.402,1,1,140.628,253.00999412110522,0.0,0.1,1.308,0.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.04,0.0,0.0,0.0,0.0,0.7308,0.8318636096413874,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.0023999999999999577,0.0,213.35999999999967,0.2999999999999998,-0.0023999999999999577,-0.024999999999999994,0.27,0.135,1e-05,0.18799999999999994,32.8,112.38199412110524,0.1,-0.8760000000000001,0.0,0.0,0.0,0.0,0.0,0.0020000000000000018,0.0,0.0,0.10106360964138739,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.0,0.888,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8603,0.0,3996.6,1.8,0.0036,0.152,0.0,0.0,0.038,0.466,0.0,0.0,0.0,0.0,0.0,6.0,1.2,862.76,0.283,0.82039,0.6,28.5,1.0,1.717,7.0,0.0,0
15_RT,1,Q1,Animal,Fox,7,4.0,0.0,3,4,0,0,77,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.7621,0.8309,0.0,0.0,2007.61,3225.49,2.3,3.4,-0.7621,-0.8309,0.184,0.186,2.0,0.51,0.607,0.024,0.02748,0.00888,0.0,0.0,0.0,0.0,1,1.98,7,0,182.64600000000002,94.48989898989899,0.388,0.912,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.537,0.0,0.0,0.0,0.0,0.0,0.6026,0.5393939393939394,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.06879999999999997,0.0,1217.8799999999999,1.1,-0.06879999999999997,0.0020000000000000018,-1.49,-0.583,-0.0186,0.0,0.0,-88.15610101010103,0.524,0.0,-0.062,0.0,0.0,0.0,0.0,-1.537,0.0,0.0,-0.0632060606060606,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
15_RT,1,Q2,Speed,Speed1,7,4.0,0.0,3,4,0,0,77,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.8639,0.8005,0.0,0.0,1559.91,2464.5,3.5,3.7,-0.8639,-0.8005,0.188,0.147,1.4,2.53,0.018,0.038,0.01693,0.00644,0.0,0.0,0.0,26.9,1,1.584,7,0,62.303999999999995,246.97601010101008,0.0,0.367,0.0,0.0,0.0,0.0,0.337,0.288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9326000000000001,0.586489898989899,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.06340000000000001,0.0,904.5899999999999,0.20000000000000018,0.06340000000000001,-0.04100000000000001,1.13,0.02,-0.01049,0.0,26.9,184.67201010101007,0.367,0.0,0.0,-0.049000000000000044,0.0,0.0,0.0,0.0,0.0,0.0,-0.3461101010101011,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,1.296,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.863,0.0,1658.36,3.5,-0.863,0.186,0.0,0.0,0.0,0.337,0.0,0.0,0.0,0.0,0.0,8.0,1.6,366.86,0.014,0.01684,0.0,0.0,1.0,1.98,7.0,0.0,0
15_RT,1,Q3,Sign,FrogS,2,4.0,0.0,3,4,0,0,77,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.9162,0.9708,0.0,0.0,2287.14,2917.75,2.6,2.6,0.9162,0.9708,0.169,0.16,1.4,1.21,0.891,0.702,0.04605,0.00352,0.4,0.202,32.1,22.9,0,4.96,2,1,134.93,235.2298387096774,0.0,0.271,0.148,0.643,0.0,0.0,0.0,0.0,0.0,0.0,0.072,0.12,0.0,0.0,0.331,0.0,0.0,0.0,0.0,0.0,0.8897999999999999,0.7915322580645162,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,0.05459999999999998,0.0,630.6100000000001,0.0,0.05459999999999998,-0.009000000000000008,-0.18999999999999995,-0.18900000000000006,-0.04253,-0.198,-9.200000000000003,100.2998387096774,0.271,0.495,0.0,0.0,0.0,0.048,0.0,-0.331,0.0,0.0,-0.09826774193548371,0.0,0.0,0.0,5.0,0.4,1.131,0.0,0.292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.9383,0.0,2287.14,2.6,0.9383,0.168,0.242,0.0,0.331,0.0,0.072,0.0,0.0,0.0,0.0,7.0,1.4,674.65,0.89,0.02695,0.4,32.1,1.0,1.584,7.0,0.0,0
16_RT,1,Q1,Animal,Fox,7,8.0,20.0,2,1,2,0,28,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.611,0.8443,0.0,0.0,3204.65,0.0,2.3,1.6,-0.611,-0.8443,0.261,0.162,1.8,0.0,0.959,0.003,0.09758,4e-05,0.2,0.0,29.1,0.0,1,0.772,7,0,295.508,0.0,0.36,0.598,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.178,0.0,0.0,0.0,0.0,0.0,0.8576,0.22538860103626948,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,0.23330000000000006,0.0,-3204.65,-0.6999999999999997,-0.23330000000000006,-0.099,-1.8,-0.956,-0.09754,-0.2,-29.1,-295.508,0.238,0.0,-0.136,0.0,0.0,-0.038,0.0,-0.178,0.0,0.0,-0.6322113989637306,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
16_RT,1,Q2,Speed,Speed1,6,8.0,20.0,2,1,2,0,28,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.0,0.0,0.0,0.0,0.9419,0.7923,0.0,0.0,2229.17,3345.1,3.1,3.7,-0.9419,-0.7923,0.207,0.0,1.8,1.71,0.884,0.109,0.00644,0.00024,0.4,0.0,24.0,100.0,1,0.586,6,0,180.822,298.72013651877137,0.043,0.056,0.0,0.0,0.0,0.0,0.173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107,0.039,0.0,0.0,0.0,0.0,0.9353999999999999,0.8378839590443686,External_Hazard,Not_Applicable,0.0,0,-0.4,0,0.0,0.0,-0.14959999999999996,0.0,1115.9299999999998,0.6000000000000001,0.14959999999999996,-0.207,-0.09000000000000008,-0.775,-0.006200000000000001,-0.4,76.0,117.89813651877137,0.013000000000000005,0.0,0.0,-0.173,0.0,0.0,0.0,-0.068,0.0,0.0,-0.09751604095563127,0.0,0.0,0.0,5.0,0.4,0.818,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9106,0.0,2067.15,2.9,-0.9106,0.215,0.038,0.0,0.0,0.073,0.0,0.0,0.0,0.0,0.0,11.0,2.2,847.65,0.753,0.00526,0.4,19.7,1.0,0.772,7.0,0.0,0
16_RT,1,Q3,Sign,FrogS,1,8.0,20.0,2,1,2,0,28,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.0,0.0,0.0,0.0,0.9474,0.8755,0.0,0.0,2349.86,3073.17,2.7,2.5,0.9474,0.8755,0.185,0.137,1.6,2.26,0.382,0.243,0.00279,0.0225,0.4,0.501,9.3,34.3,0,3.991,1,1,145.352,332.02956652468055,0.0,0.0,0.093,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9814,0.9749436231520922,External_Hazard,Not_Applicable,0.0,0,-0.4,0,0.0,0.0,-0.07190000000000007,0.0,723.31,-0.20000000000000018,-0.07190000000000007,-0.04799999999999999,0.6599999999999997,-0.139,0.01971,0.10099999999999998,24.999999999999996,186.67756652468054,0.0,0.007000000000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0064563768479078965,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8966,0.0,2008.7,2.8,0.8966,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.4,470.73,0.385,0.02111,0.4,17.1,1.0,0.586,6.0,0.0,0
17_RT,1,Q1,Animal,Fox,7,29.0,0.0,4,5,0,0,42,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0428,0.0365,0.0,0.0,2690.39,3739.13,0.0,0.0,-0.0428,-0.0365,0.0,0.007,1.4,1.11,0.0,0.0,0.0,3e-05,0.0,0.0,100.0,92.5,1,2.7,7,1,189.994,441.44444444444446,0.589,0.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.445,0.259,0.0,0.0,0.0,0.8304,0.597037037037037,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.0063,0.0,1048.7400000000002,0.0,0.0063,0.007,-0.2899999999999998,0.0,3e-05,0.0,-7.5,251.45044444444446,0.05400000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.445,-0.259,0.0,-0.233362962962963,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
17_RT,1,Q2,Speed,Speed1,6,29.0,0.0,4,5,0,0,42,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.9087,1.0,0.0,0.0,2331.38,1719.88,1.7,1.7,-0.9087,-1.0,0.135,0.102,1.2,1.67,0.408,0.002,0.00799,0.0,0.0,0.0,0.0,0.0,1,0.6,6,0,52.82000000000001,108.58333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.176,0.157,0.0,0.0,0.064,0.0,0.0,0.0,0.207,0.0,0.9106,0.3883333333333333,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,0.09130000000000005,0.0,-611.5,0.0,-0.09130000000000005,-0.033000000000000015,0.47,-0.40599999999999997,-0.00799,0.0,0.0,55.763333333333335,0.0,0.0,0.0,0.21,0.0,-0.01899999999999999,0.0,-0.064,0.0,-0.207,-0.5222666666666667,0.0,0.0,0.0,5.0,0.2,0.482,0.0,0.4,0.0,0.0,0.276,0.0,0.0,0.0,0.0,0.0,0.0,0.0289,0.0,2699.93,0.6,-0.0,0.119,0.505,0.0,0.232,0.0,0.0,0.099,0.0,0.068,0.0,11.0,2.2,1695.84,0.391,0.00116,0.4,32.0,1.0,2.7,7.0,1.0,0
17_RT,1,Q3,Sign,FrogS,6,29.0,0.0,4,5,0,0,42,1,0,0.0,0.0,0,0,5.0,0.2,0.45,0,0,0.2,0.0,0.0,0.0,0.8958,0.8168,0.0,0.0,3107.45,2131.56,2.1,2.0,0.8958,0.8168,0.143,0.104,2.4,2.25,0.26,0.006,0.02235,0.00345,0.0,0.0,0.0,0.0,1,2.22,6,0,312.86,319.65315315315314,0.0,0.441,0.402,0.04,0.031,0.0,0.0,0.0,0.0,0.0,1.448,0.064,0.104,0.0,0.105,0.033,0.0,0.0,0.0,0.0,0.582,0.7396396396396396,External_Hazard,Not_Applicable,0.0,0,0.25,0,-0.2,0.0,-0.07900000000000007,0.0,-975.8899999999999,-0.10000000000000009,-0.07900000000000007,-0.03899999999999999,-0.1499999999999999,-0.254,-0.0189,0.0,0.0,6.793153153153128,0.441,-0.36200000000000004,-0.031,0.0,0.0,-1.384,-0.104,-0.072,0.0,0.0,0.15763963963963967,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9631,0.0,2427.2,1.3,-0.9631,0.1,0.0,0.0,0.136,0.588,0.166,0.0,0.0,0.0,0.0,10.0,2.0,1069.33,0.021,0.00592,0.0,0.0,1.0,0.6,6.0,0.0,0
18_RT,1,Q1,Animal,Fox,7,2.0,5.0,1,1,0,0,66,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.8938,1.0,0.0,0.0,2188.85,0.0,1.8,1.7,-0.8938,-1.0,0.15,0.0,1.6,0.0,0.431,0.038,0.02465,0.0,0.2,0.0,9.7,100.0,1,0.7,7,0,145.106,0.0,0.284,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8782,0.6614285714285715,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.10619999999999996,0.0,-2188.85,-0.10000000000000009,-0.10619999999999996,-0.15,-1.6,-0.393,-0.02465,-0.2,90.3,-145.106,-0.046999999999999986,0.0,0.0,0.0,0.0,0.0,-0.325,0.0,0.0,0.0,-0.2167714285714285,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
