Participant_ID,Route_ID,Event,Question_Type,Specific_Target,Confidence,Driving_Years_Num,Video_Game_Years_Num,Age_Num,Driving_Hours_Num,Video_Game_Hours_Num,Experienced_Lag_Bin,Subjective_Mental_Demand_Num,Gender_Female,Gender_Male,Before_Blink_Rate_BPM,During_Blink_Rate_BPM,Before_Disrupted,During_Disrupted,Before_Duration_s,Before_Fine_SRR,During_Fine_SRR,Before_Hazard_Encountered,During_Hazard_Encountered,Before_Major_SRR,During_Major_SRR,Before_Max_Brake,During_Max_Brake,Before_Mean_Abs_Steering,During_Mean_Abs_Steering,Before_Mean_Brake,During_Mean_Brake,Before_Mean_Saccadic_Velocity,During_Mean_Saccadic_Velocity,Before_Mean_Speed_mph,During_Mean_Speed_mph,Before_Mean_Steering,During_Mean_Steering,Before_Mean_Throttle,During_Mean_Throttle,Before_Saccade_Rate_Hz,During_Saccade_Rate_Hz,Before_Speed_Variance,During_Speed_Variance,Before_Steer_Variance,During_Steer_Variance,Before_TRR,During_TRR,Before_Zero_Throttle_Pct,During_Zero_Throttle_Pct,Target_Accuracy,Target_Latency,Target_Confidence,Target_Severe_Overload,Before_Scanpath_Rate_px_s,During_Scanpath_Rate_px_s,Before_Raw_Dwell_Target_Object,During_Raw_Dwell_Target_Object,Before_Raw_Dwell_Animal_Distractor,During_Raw_Dwell_Animal_Distractor,Before_Raw_Dwell_speed_Distractor,During_Raw_Dwell_speed_Distractor,Before_Raw_Dwell_cone_Distractor,During_Raw_Dwell_cone_Distractor,Before_Raw_Dwell_name_Distractor,During_Raw_Dwell_name_Distractor,Before_Raw_Dwell_lwheel_Distractor,During_Raw_Dwell_lwheel_Distractor,Before_Raw_Dwell_map_Distractor,During_Raw_Dwell_map_Distractor,Before_Raw_Dwell_bumper_Distractor,During_Raw_Dwell_bumper_Distractor,Before_Raw_Dwell_Sign_Distractor,During_Raw_Dwell_Sign_Distractor,Before_Raw_Dwell_rwheel_Distractor,During_Raw_Dwell_rwheel_Distractor,Before_Road_Gaze_Pct,During_Road_Gaze_Pct,Target_Category,Name_Recall_Strategy,Delta_Blink_Rate_BPM,Delta_Disrupted,Delta_Fine_SRR,Delta_Hazard_Encountered,Delta_Major_SRR,Delta_Max_Brake,Delta_Mean_Abs_Steering,Delta_Mean_Brake,Delta_Mean_Saccadic_Velocity,Delta_Mean_Speed_mph,Delta_Mean_Steering,Delta_Mean_Throttle,Delta_Saccade_Rate_Hz,Delta_Speed_Variance,Delta_Steer_Variance,Delta_TRR,Delta_Zero_Throttle_Pct,Delta_Scanpath_Rate_px_s,Delta_Raw_Dwell_Target_Object,Delta_Raw_Dwell_Animal_Distractor,Delta_Raw_Dwell_speed_Distractor,Delta_Raw_Dwell_cone_Distractor,Delta_Raw_Dwell_name_Distractor,Delta_Raw_Dwell_lwheel_Distractor,Delta_Raw_Dwell_map_Distractor,Delta_Raw_Dwell_bumper_Distractor,Delta_Raw_Dwell_Sign_Distractor,Delta_Raw_Dwell_rwheel_Distractor,Delta_Road_Gaze_Pct,Prev_Q_After_Blink_Count,Prev_Q_After_Blink_Rate_BPM,Prev_Q_After_Disrupted,Prev_Q_After_Duration_s,Prev_Q_After_Fine_SRR,Prev_Q_After_Fix_Dwell_Animal,Prev_Q_After_Fix_Dwell_Sign,Prev_Q_After_Fix_Dwell_bumper,Prev_Q_After_Fix_Dwell_cone,Prev_Q_After_Fix_Dwell_lwheel,Prev_Q_After_Fix_Dwell_map,Prev_Q_After_Fix_Dwell_name,Prev_Q_After_Fix_Dwell_rwheel,Prev_Q_After_Fix_Dwell_speed,Prev_Q_After_Hazard_Encountered,Prev_Q_After_Major_SRR,Prev_Q_After_Max_Brake,Prev_Q_After_Mean_Abs_Steering,Prev_Q_After_Mean_Brake,Prev_Q_After_Mean_Saccadic_Velocity,Prev_Q_After_Mean_Speed_mph,Prev_Q_After_Mean_Steering,Prev_Q_After_Mean_Throttle,Prev_Q_After_Raw_Dwell_Animal,Prev_Q_After_Raw_Dwell_Sign,Prev_Q_After_Raw_Dwell_bumper,Prev_Q_After_Raw_Dwell_cone,Prev_Q_After_Raw_Dwell_lwheel,Prev_Q_After_Raw_Dwell_map,Prev_Q_After_Raw_Dwell_name,Prev_Q_After_Raw_Dwell_rwheel,Prev_Q_After_Raw_Dwell_speed,Prev_Q_After_Saccade_Count,Prev_Q_After_Saccade_Rate_Hz,Prev_Q_After_Scanpath_Length_px,Prev_Q_After_Speed_Variance,Prev_Q_After_Steer_Variance,Prev_Q_After_TRR,Prev_Q_After_Zero_Throttle_Pct,Prev_Q_Target_Accuracy,Prev_Q_Target_Latency,Prev_Q_Target_Confidence,Prev_Q_Target_Severe_Overload,Target_Post_Q_Collision,Route,Before_Raw_Dwell_r2_Distractor,During_Raw_Dwell_r2_Distractor,Delta_Raw_Dwell_r2_Distractor,Prev_Q_After_Fix_Dwell_r2,Prev_Q_After_Raw_Dwell_r2,Is_First_Event,Before_Dwell_Proportion_Target_Object,Before_Dwell_Proportion_Animal_Distractor,Before_Dwell_Proportion_speed_Distractor,Before_Dwell_Proportion_cone_Distractor,Before_Dwell_Proportion_name_Distractor,Before_Dwell_Proportion_lwheel_Distractor,Before_Dwell_Proportion_map_Distractor,Before_Dwell_Proportion_bumper_Distractor,Before_Dwell_Proportion_Sign_Distractor,Before_Dwell_Proportion_rwheel_Distractor,Before_Dwell_Proportion_r2_Distractor,Before_Diffuse_Gaze_Pct,During_Diffuse_Gaze_Pct,Before_Scanpath_Rate_deg_s,Before_Mean_Saccadic_Velocity_deg_s,During_Scanpath_Rate_deg_s,During_Mean_Saccadic_Velocity_deg_s
08_RT,1,Q1,Animal,Fox,7.0,13.0,21.0,2,1,1,0,60,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.4784,0.781,0.0,0.0,2965.97,1997.15,0.9,2.8,-0.4784,-0.781,0.215,0.167,1.8,2.16,0.366,0.327,0.14245,0.04204,0.6,0.309,11.3,48.9,1,3.24,7.0,0,235.12600000000003,180.83024691358025,0.0,0.848,0.0,0.0,0.974,0.0,0.0,0.0,0.0,0.331,0.0,0.0,0.0,0.0,0.554,0.0,0.0,0.0,0.0,0.0,1.0,0.8978395061728395,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.3026,0.0,-968.8199999999996,1.9,-0.3026,-0.0479999999999999,0.3600000000000001,-0.0389999999999999,-0.10041,-0.291,37.599999999999994,-54.29575308641981,0.848,0.0,-0.974,0.0,0.331,0.0,0.0,-0.554,0.0,0.0,-0.0582888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1948,0.0,0.0,0.0,0.0,0.11080000000000001,0.0,0.0,0.0,0.6944,0.6361111111111111,17.531464812000003,221.14865514,13.483064870370372,148.9114983
08_RT,1,Q3,Sign,FrogS,7.0,13.0,21.0,2,1,1,0,60,0,1,0.0,0.0,0,0,5.0,0.2,0.248,0,0,0.2,0.248,0.0,0.0,0.8657,0.6544,0.0,0.0,2073.01,2134.49,2.1,2.0,0.8657,0.6544,0.195,0.0,2.2,0.99,0.919,0.761,0.06035,0.02365,0.4,0.0,39.6,100.0,1,4.038,7.0,0,169.224,118.32095096582464,0.0,0.114,0.0,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475,0.0,0.0,0.0,0.0,0.0,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,0.0479999999999999,0,0.0479999999999999,0.0,-0.2113,0.0,61.47999999999956,-0.1,-0.2113,-0.195,-1.2100000000000002,-0.158,-0.0366999999999999,-0.4,60.4,-50.90304903417534,0.114,0.294,0.0,0.0,0.0,0.0,0.0,-0.475,0.0,0.0,-0.006040118870728,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.946,0.0,1979.55,2.2,0.946,0.194,0.0,0.0,0.202,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,716.71,1.148,0.00948,0.4,39.6,1.0,3.319,6.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.0,0.905,0.8989598811292719,12.617679888,154.56777162000003,8.822246745913818,159.15184338
09_RT,1,Q1,Animal,Fox,7.0,22.0,30.0,3,3,2,0,11,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.7691,0.0,0.0,2912.97,2141.76,1.3,1.9,-1.0,-0.7691,0.108,0.093,2.4,1.67,0.101,0.025,0.0,0.02277,0.0,0.0,12.4,6.3,1,2.389,7.0,0,317.514,86.65550439514442,0.0,0.269,0.0,0.0,0.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864,0.0,0.0,0.264,0.302,0.097,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.2309,0.0,-771.2099999999996,0.5999999999999999,0.2309,-0.015,-0.73,-0.076,0.02277,0.0,-6.1000000000000005,-230.8584956048556,0.269,0.0,-0.728,0.0,0.0,0.0,0.0,-0.864,0.264,-0.205,0.1150913352867308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1456,0.0,0.0,0.0,0.0,0.1728,0.0,0.060399999999999995,0.0,0.6212,0.7362913352867309,23.674478868,217.19686914,6.461207718710758,159.69390912000003
09_RT,1,Q3,Sign,FrogS,7.0,22.0,30.0,3,3,2,0,11,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.0,0.0,0.0,0.0,0.8844,0.7895,0.0,0.0,2529.77,3524.64,1.9,1.9,0.8844,0.7895,0.108,0.102,2.4,1.51,0.051,0.0,0.00997,7e-05,0.0,0.0,2.9,0.0,1,1.328,7.0,0,201.602,265.94879518072287,0.393,0.0,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214,0.036,0.0,0.0,0.367,0.0,0.0,0.0,0.038,0.0,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,-0.4,0,0.0,0.0,-0.0948999999999999,0.0,994.87,0.0,-0.0948999999999999,-0.006,-0.8899999999999999,-0.051,-0.0098999999999999,0.0,-2.9,64.34679518072286,-0.393,-0.179,0.0,0.0,0.0,-0.178,0.0,-0.367,0.0,-0.038,0.2110915662650602,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.204,0.0,0.0,0.0,0.304,0.0,0.0,0.0,0.6996,0.0,2145.5,1.8,0.2594,0.121,0.0,0.0,0.084,0.035,0.893,0.0,0.0,0.0,0.365,8.0,1.6,632.0,0.174,0.50784,0.6,17.5,1.0,0.939,7.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0786,0.0358,0.0,0.0,0.0,0.0428,0.0,0.07339999999999999,0.0,0.0076,0.0,0.7618,0.9728915662650602,15.031848324,188.62471074,19.82967406626506,262.80420768
10_RT,1,Q1,Animal,Fox,5.0,10.0,0.0,4,4,0,0,90,1,0,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.0,0.0,0.0,0.0,0.9651,0.9323,0.0,0.0,2434.23,2412.25,1.8,1.3,-0.9651,-0.9323,0.105,0.125,2.8,1.45,0.077,0.003,0.00154,0.0,0.0,0.0,0.0,0.0,1,0.692,5.0,0,358.228,230.40462427745663,0.138,0.02,0.0,0.0,0.237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.876,0.127,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,-0.4,0,0.0,0.0,-0.0327999999999999,0.0,-21.980000000000015,-0.5,0.0327999999999999,0.02,-1.35,-0.074,-0.00154,0.0,0.0,-127.82337572254336,-0.118,0.0,-0.237,0.0,0.0,0.0,0.0,0.0,0.0,-0.749,0.0377722543352601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.027600000000000003,0.0,0.0474,0.0,0.0,0.0,0.0,0.0,0.0,0.1752,0.0,0.7498,0.7875722543352601,26.710196136,181.50105726,17.179429595375723,179.8621845
10_RT,1,Q3,Sign,FrogS,4.0,10.0,0.0,4,4,0,0,90,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.5568,0.0,0.0,1964.85,1989.31,1.1,1.9,1.0,0.5568,0.154,0.033,1.2,2.4,0.701,0.183,0.0,0.06364,0.2,0.48,4.5,67.8,0,2.082,4.0,1,86.70599999999999,150.5907780979827,0.0,0.0,0.46,0.913,0.0,0.0,0.0,0.0,0.0,0.0,0.234,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.4432,0.0,24.460000000000036,0.7999999999999998,-0.4432,-0.121,1.2,-0.518,0.06364,0.2799999999999999,63.3,63.88477809798272,0.0,0.453,0.0,0.0,0.0,-0.165,0.0,0.0,0.0,0.0,-0.3328618635926993,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.244,0.0,0.556,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.8977,0.0,2803.55,1.3,-0.8977,0.076,0.0,0.0,0.063,0.0,0.678,0.0,0.0,0.032,0.04,14.0,2.8,2235.99,0.151,0.04079,0.4,46.5,1.0,1.236,7.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.092,0.0,0.0,0.0,0.0468,0.0,0.0,0.0,0.0,0.0,0.8612,0.5283381364073007,6.464972771999999,146.5031457,11.228349596541786,148.32693222
11_RT,1,Q1,Animal,Fox,6.0,40.0,0.0,5,5,0,0,65,0,1,0.0,0.0,0,0,5.0,0.0,0.564,0,0,0.0,0.0,0.0,0.0,0.9922,0.9804,0.0,0.0,2556.15,2279.95,1.8,1.0,-0.9922,-0.9804,0.125,0.101,1.2,1.13,0.882,0.044,0.00025,0.0001,0.4,0.564,36.4,46.4,1,1.773,6.0,1,170.096,116.98815566835871,0.181,0.684,0.0,0.0,0.917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.03,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,0.564,0,0.0,0.0,-0.0117999999999999,0.0,-276.2000000000003,-0.8,0.0117999999999999,-0.0239999999999999,-0.07,-0.838,-0.00015,0.1639999999999999,10.0,-53.10784433164129,0.5030000000000001,0.0,-0.917,0.0,0.0,0.0,0.0,-0.071,0.0,0.03,-0.1689072758037226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.036199999999999996,0.0,0.1834,0.0,0.0,0.0,0.0,0.014199999999999999,0.0,0.0,0.0,0.7662,0.5972927241962773,12.682697952000002,190.5916563,8.722870862944163,169.9976319
11_RT,1,Q3,Sign,FrogS,4.0,40.0,0.0,5,5,0,0,65,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.8983,0.4416,0.0,0.0,1893.32,1844.51,2.3,0.9,0.8983,0.4416,0.133,0.0,1.6,1.32,0.498,0.013,0.01483,0.00051,0.2,0.0,39.9,100.0,1,0.76,4.0,1,138.66400000000002,82.09210526315789,0.0,0.246,0.902,0.126,0.155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.0,0.0,0.0,0.0,0.0,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.4567,0.0,-48.809999999999945,-1.4,-0.4567,-0.133,-0.28,-0.485,-0.01432,-0.2,60.1,-56.571894736842125,0.246,-0.776,-0.155,0.0,0.0,0.0,0.0,-0.161,0.0,0.0,-0.2458736842105262,0.0,0.0,0.0,5.0,0.0,1.506,1.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6944,0.0,1820.23,1.9,0.6944,0.052,1.061,1.072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,346.53,1.048,0.11422,0.2,69.4,1.0,7.403,7.0,1.0,1,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.1804,0.031,0.0,0.0,0.0,0.0,0.0322,0.0,0.0,0.0,0.7564,0.5105263157894737,10.339065168000001,141.16972584,6.1209515526315785,137.53035462
12_RT,1,Q1,Animal,Fox,6.0,8.0,17.0,2,3,2,0,27,1,0,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.9253,0.4819,0.0,0.0,2124.06,2538.78,1.9,1.6,-0.9253,-0.4819,0.121,0.09,1.4,1.78,0.015,0.021,0.02086,0.00318,0.0,0.0,0.0,0.0,1,1.125,6.0,0,131.548,192.4088888888889,0.067,0.359,0.0,0.0,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.229,0.0,0.0,0.0,0.0,0.0,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.4434,0.0,414.72000000000025,-0.2999999999999998,0.4434,-0.031,0.3800000000000001,0.006,-0.01768,0.0,0.0,60.860888888888894,0.292,0.0,-0.069,0.0,0.0,0.0,0.0,-0.229,0.0,0.0,-0.246111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0134,0.0,0.013800000000000002,0.0,0.0,0.0,0.0,0.0458,0.0,0.0,0.0,0.927,0.6808888888888889,9.808481976000001,158.37416172,14.346391573333335,189.29651436000003
12_RT,1,Q3,Sign,FrogS,7.0,8.0,17.0,2,3,2,0,27,1,0,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.9195,0.5322,0.0,0.0,2421.36,2068.94,1.8,1.7,0.9195,0.5322,0.116,0.104,2.2,1.95,0.028,0.001,0.01989,0.01525,0.0,0.0,0.0,0.0,1,1.54,7.0,0,243.26,177.3896103896104,0.5,0.301,0.544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.035,0.0,0.0,0.0,0.0,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.3873,0.0,-352.4200000000001,-0.1,-0.3873,-0.012,-0.2500000000000002,-0.027,-0.00464,0.0,0.0,-65.8703896103896,-0.199,-0.544,0.0,0.0,0.0,0.0,0.0,-0.385,0.0,0.0,0.0746181818181819,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4525,0.0,2363.17,1.4,-0.0032,0.109,0.0,0.0,0.181,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.4,1174.55,0.008,0.29922,0.0,0.0,1.0,1.404,7.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.1,0.10880000000000001,0.0,0.0,0.0,0.0,0.0,0.08399999999999999,0.0,0.0,0.0,0.7072,0.781818181818182,18.13795212,180.54144432,13.22652412987013,154.26430428
13_RT,1,Q1,Animal,Fox,7.0,40.0,0.0,4,4,0,0,63,0,1,0.0,0.0,0,0,5.0,0.2,0.476,0,0,0.2,0.238,0.0,0.0,0.8884,0.6047,0.0,0.0,3190.53,3130.24,1.3,0.7,-0.8884,-0.6047,0.101,0.078,2.2,1.67,0.002,0.043,0.01527,0.01228,0.0,0.0,0.0,10.2,1,4.2,7.0,1,362.902,263.3428571428571,0.036,0.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317,0.029,0.0,0.0,0.719,0.8,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,0.2759999999999999,0,0.0379999999999999,0.0,-0.2836999999999999,0.0,-60.29000000000042,-0.6000000000000001,0.2836999999999999,-0.023,-0.5300000000000002,0.0409999999999999,-0.00299,0.0,10.2,-99.55914285714287,0.956,0.0,0.0,0.0,0.0,0.0,0.0,-0.288,0.0,0.081,-0.2191714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0072,0.0,0.0,0.0,0.0,0.0,0.0,0.0634,0.0,0.14379999999999998,0.0,0.7856,0.5664285714285715,27.058698924,237.89229786,19.635370114285713,233.39695487999998
13_RT,1,Q3,Sign,FrogS,4.0,40.0,0.0,4,4,0,0,63,0,1,0.0,0.0,0,0,5.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2566.65,2499.41,1.2,0.7,1.0,1.0,0.092,0.068,2.2,1.3,0.005,0.148,0.0,0.0,0.0,0.0,0.0,25.8,0,7.67,4.0,1,223.27,147.0234680573664,0.0,0.0,0.0,3.101,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.445,0.0,0.0,1.378,0.156,0.0,0.0,1.137,0.0,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,0.0,-1,0.0,0.0,0.0,0.0,-67.24000000000024,-0.5,0.0,-0.0239999999999999,-0.9000000000000001,0.143,0.0,0.0,25.8,-76.2465319426336,0.0,3.101,0.0,0.0,0.0,-0.0249999999999999,0.0,-1.222,0.0,-1.137,0.1143402868318121,0.0,0.0,0.0,5.0,0.2,0.0,0.0,1.924,0.0,3.027,0.068,0.0,0.0,0.0,0.0,0.0,0.0,0.634,0.0,2953.63,0.7,-0.5456,0.074,0.0,0.0,1.353,0.0,1.759,0.098,0.0,0.0,0.0,7.0,1.4,1034.91,0.057,0.25608,0.0,10.8,1.0,0.82,7.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.27559999999999996,0.0,0.2274,0.0,0.403,0.5173402868318122,16.64745774,191.37455730000002,10.962363825293354,186.36100842
14_RT,1,Q1,Animal,Fox,7.0,28.0,2.0,4,2,0,0,17,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.9776,0.7424,0.0,0.0,3004.76,4345.45,2.2,2.5,-0.9776,-0.7424,0.187,0.094,2.4,2.04,0.19,0.042,0.00204,0.00105,0.2,0.0,0.0,0.0,1,0.98,7.0,0,348.694,457.51020408163265,0.0,0.031,0.0,0.0,0.459,0.0,0.0,0.0,0.0,0.0,0.561,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.2352,0.0,1340.6899999999996,0.2999999999999998,0.2352,-0.093,-0.3599999999999999,-0.148,-0.00099,-0.2,0.0,108.81620408163263,0.031,0.0,-0.459,0.0,0.0,-0.561,0.0,-0.15,0.0,0.0,0.2023673469387754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0918,0.0,0.0,0.11220000000000001,0.0,0.03,0.0,0.0,0.0,0.766,0.9683673469387756,25.999322028,224.04091512000002,34.112875836734695,324.0054429
14_RT,1,Q3,Sign,FrogS,1.0,28.0,2.0,4,2,0,0,17,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,1.0,0.9976,0.0,0.0,2857.8,3071.16,2.1,2.4,1.0,0.9976,0.156,0.131,1.2,1.47,0.314,0.449,0.0,1e-05,0.4,0.588,4.7,37.5,0,3.402,1.0,1,140.628,253.0099941211052,0.0,0.1,1.308,0.432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038,0.04,0.0,0.0,0.0,0.0,1.0,1.0,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,-0.0023999999999999,0.0,213.35999999999967,0.2999999999999998,-0.0023999999999999,-0.0249999999999999,0.27,0.135,1e-05,0.1879999999999999,32.8,112.38199412110524,0.1,-0.8760000000000001,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.0,0.1010636096413873,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.0,0.888,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8603,0.0,3996.6,1.8,0.0036,0.152,0.0,0.0,0.038,0.466,0.0,0.0,0.0,0.0,0.0,6.0,1.2,862.76,0.283,0.82039,0.6,28.5,1.0,1.717,7.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.2616,0.0,0.0,0.0,0.0,0.0,0.0076,0.0,0.0,0.0,0.7308,0.8318636096413874,10.485504936,213.08328360000002,18.864931181657845,228.99183192
