Participant_ID,Route_ID,Event,Question_Type,Specific_Target,Confidence,Driving_Years_Num,Video_Game_Years_Num,Age_Num,Driving_Hours_Num,Video_Game_Hours_Num,Experienced_Lag_Bin,Subjective_Mental_Demand_Num,Gender_Female,Gender_Male,Before_Blink_Rate_BPM,During_Blink_Rate_BPM,Before_Disrupted,During_Disrupted,Before_Duration_s,Before_Fine_SRR,During_Fine_SRR,Before_Hazard_Encountered,During_Hazard_Encountered,Before_Major_SRR,During_Major_SRR,Before_Max_Brake,During_Max_Brake,Before_Mean_Abs_Steering,During_Mean_Abs_Steering,Before_Mean_Brake,During_Mean_Brake,Before_Mean_Saccadic_Velocity,During_Mean_Saccadic_Velocity,Before_Mean_Speed_mph,During_Mean_Speed_mph,Before_Mean_Steering,During_Mean_Steering,Before_Mean_Throttle,During_Mean_Throttle,Before_Saccade_Rate_Hz,During_Saccade_Rate_Hz,Before_Speed_Variance,During_Speed_Variance,Before_Steer_Variance,During_Steer_Variance,Before_TRR,During_TRR,Before_Zero_Throttle_Pct,During_Zero_Throttle_Pct,Target_Accuracy,Target_Latency,Target_Confidence,Target_Severe_Overload,Before_Scanpath_Rate_px_s,During_Scanpath_Rate_px_s,Before_Raw_Dwell_Target_Object,During_Raw_Dwell_Target_Object,Before_Raw_Dwell_cone_Distractor,During_Raw_Dwell_cone_Distractor,Before_Raw_Dwell_Animal_Distractor,During_Raw_Dwell_Animal_Distractor,Before_Raw_Dwell_r2_Distractor,During_Raw_Dwell_r2_Distractor,Before_Raw_Dwell_rwheel_Distractor,During_Raw_Dwell_rwheel_Distractor,Before_Raw_Dwell_lwheel_Distractor,During_Raw_Dwell_lwheel_Distractor,Before_Raw_Dwell_name_Distractor,During_Raw_Dwell_name_Distractor,Before_Raw_Dwell_map_Distractor,During_Raw_Dwell_map_Distractor,Before_Raw_Dwell_bumper_Distractor,During_Raw_Dwell_bumper_Distractor,Before_Raw_Dwell_Sign_Distractor,During_Raw_Dwell_Sign_Distractor,Before_Raw_Dwell_speed_Distractor,During_Raw_Dwell_speed_Distractor,Before_Road_Gaze_Pct,During_Road_Gaze_Pct,Target_Category,Name_Recall_Strategy,Delta_Blink_Rate_BPM,Delta_Disrupted,Delta_Fine_SRR,Delta_Hazard_Encountered,Delta_Major_SRR,Delta_Max_Brake,Delta_Mean_Abs_Steering,Delta_Mean_Brake,Delta_Mean_Saccadic_Velocity,Delta_Mean_Speed_mph,Delta_Mean_Steering,Delta_Mean_Throttle,Delta_Saccade_Rate_Hz,Delta_Speed_Variance,Delta_Steer_Variance,Delta_TRR,Delta_Zero_Throttle_Pct,Delta_Scanpath_Rate_px_s,Delta_Raw_Dwell_Target_Object,Delta_Raw_Dwell_cone_Distractor,Delta_Raw_Dwell_Animal_Distractor,Delta_Raw_Dwell_r2_Distractor,Delta_Raw_Dwell_rwheel_Distractor,Delta_Raw_Dwell_lwheel_Distractor,Delta_Raw_Dwell_name_Distractor,Delta_Raw_Dwell_map_Distractor,Delta_Raw_Dwell_bumper_Distractor,Delta_Raw_Dwell_Sign_Distractor,Delta_Raw_Dwell_speed_Distractor,Delta_Road_Gaze_Pct,Prev_Q_After_Blink_Count,Prev_Q_After_Blink_Rate_BPM,Prev_Q_After_Disrupted,Prev_Q_After_Duration_s,Prev_Q_After_Fine_SRR,Prev_Q_After_Fix_Dwell_Animal,Prev_Q_After_Fix_Dwell_Sign,Prev_Q_After_Fix_Dwell_bumper,Prev_Q_After_Fix_Dwell_cone,Prev_Q_After_Fix_Dwell_lwheel,Prev_Q_After_Fix_Dwell_map,Prev_Q_After_Fix_Dwell_name,Prev_Q_After_Fix_Dwell_r2,Prev_Q_After_Fix_Dwell_rwheel,Prev_Q_After_Fix_Dwell_speed,Prev_Q_After_Hazard_Encountered,Prev_Q_After_Major_SRR,Prev_Q_After_Max_Brake,Prev_Q_After_Mean_Abs_Steering,Prev_Q_After_Mean_Brake,Prev_Q_After_Mean_Saccadic_Velocity,Prev_Q_After_Mean_Speed_mph,Prev_Q_After_Mean_Steering,Prev_Q_After_Mean_Throttle,Prev_Q_After_Raw_Dwell_Animal,Prev_Q_After_Raw_Dwell_Sign,Prev_Q_After_Raw_Dwell_bumper,Prev_Q_After_Raw_Dwell_cone,Prev_Q_After_Raw_Dwell_lwheel,Prev_Q_After_Raw_Dwell_map,Prev_Q_After_Raw_Dwell_name,Prev_Q_After_Raw_Dwell_r2,Prev_Q_After_Raw_Dwell_rwheel,Prev_Q_After_Raw_Dwell_speed,Prev_Q_After_Saccade_Count,Prev_Q_After_Saccade_Rate_Hz,Prev_Q_After_Scanpath_Length_px,Prev_Q_After_Speed_Variance,Prev_Q_After_Steer_Variance,Prev_Q_After_TRR,Prev_Q_After_Zero_Throttle_Pct,Prev_Q_Target_Accuracy,Prev_Q_Target_Latency,Prev_Q_Target_Confidence,Prev_Q_Target_Severe_Overload,Target_Post_Q_Collision
26_RT,2,Q1,Name,Name1,5,6.0,9.0,1,1,0,0,81,0,1,12.0,36.9,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.8789,0.8762,0.0,0.0,2518.67,1706.24,2.2,2.7,0.8789,0.8762,0.155,0.124,2.8,1.23,0.301,0.035,0.00554,0.00795,0.4,0.0,12.0,32.5,1,1.626,5,0,256.21,25.91635916359164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231,0.0,0.0,0.0,0.0,0.0,0.9538,1.0,Dashboard_Recall,Working_Memory,24.9,0,-0.4,0,-0.2,0.0,-0.0027000000000000357,0.0,-812.4300000000001,0.5,-0.0027000000000000357,-0.031,-1.5699999999999998,-0.266,0.0024100000000000007,-0.4,20.5,-230.29364083640834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.231,0.0,0.0,0.04620000000000002,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
26_RT,2,Q2,Sign,Blind,7,6.0,9.0,1,1,0,0,81,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.0868,0.5513,0.0,0.0,2523.57,4280.68,2.7,2.7,0.0594,0.5513,0.154,0.135,2.0,1.6,0.142,0.006,0.00843,0.00135,0.0,0.0,0.0,0.0,1,1.248,7,0,190.738,400.76121794871796,0.969,0.039,0.0,0.0,0.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6746000000000001,0.9687500000000001,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,0.4645,0.0,1757.1100000000001,0.0,0.4919,-0.01899999999999999,-0.3999999999999999,-0.13599999999999998,-0.0070799999999999995,0.0,0.0,210.02321794871796,-0.9299999999999999,0.0,-0.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29415,1.0,12.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,0.196,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.7667,0.0,3300.95,2.0,0.7605,0.144,0.0,0.0,0.0,0.0,0.0,0.243,0.0,0.0,0.0,0.0,12.0,2.4,2501.13,0.439,0.14587,0.4,21.6,1.0,1.626,5.0,0.0,0
26_RT,2,Q3,Animal,Squirrel,3,6.0,9.0,1,1,0,0,81,0,1,0.0,0.0,0,0,5.0,0.2,0.521,0,0,0.2,0.0,0.0,0.0,0.9041,0.4253,0.0,0.0,2433.44,1195.27,2.6,2.6,0.9041,0.4253,0.149,0.137,2.6,0.52,0.032,0.003,0.0109,0.00024,0.0,0.0,0.0,0.0,1,1.918,3,0,345.268,13.873826903023984,0.0,1.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.181,0.0,0.38,0.161,0.0,0.0,0.8762000000000001,0.21115745568300304,External_Hazard,Not_Applicable,0.0,0,0.321,0,-0.2,0.0,-0.4788,0.0,-1238.17,0.0,-0.4788,-0.011999999999999983,-2.08,-0.029,-0.01066,0.0,0.0,-331.394173096976,1.352,0.0,0.0,0.0,0.0,0.0,0.0,-0.058,-0.181,-0.219,0.0,-0.665042544316997,1.0,12.0,0.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.0,0.0,0.7745,0.0,2625.05,2.6,0.7745,0.159,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,12.0,2.4,1892.0,0.066,0.00705,0.0,0.0,1.0,1.248,7.0,0.0,1
27_RT,2,Q1,Name,Name1,7,12.0,20.0,2,3,5,0,53,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.0,0.0,0.0,0.0,0.8295,1.0,0.0,0.0,1949.09,4854.1,1.9,1.7,0.8295,1.0,0.121,0.119,1.2,1.24,0.005,0.001,0.00892,0.0,0.0,0.0,0.0,0.0,1,1.607,7,0,79.588,525.0528935905414,0.0,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,0.0,0.0,0.0,0.0,0.0,0.9596,0.7977598008711886,Dashboard_Recall,Visual_Search,0.0,0,-0.2,0,0.0,0.0,0.17049999999999998,0.0,2905.01,-0.19999999999999996,0.17049999999999998,-0.0020000000000000018,0.040000000000000036,-0.004,-0.00892,0.0,0.0,445.46489359054146,0.325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.202,0.0,0.0,-0.16184019912881142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
27_RT,2,Q2,Sign,Blind,7,12.0,20.0,2,3,5,0,53,0,1,0.0,0.0,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0365,0.1146,0.0,0.0,2720.66,2252.33,1.6,1.7,0.0365,0.1146,0.111,0.108,2.0,1.48,0.003,0.001,0.00018,0.0003,0.0,0.0,0.0,0.0,1,1.351,7,0,245.998,137.37231680236863,1.641,0.031,0.0,0.0,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.241,0.122,0.0,0.0,0.038,0.0,0.5802,0.8867505551443375,External_Hazard,Not_Applicable,0.0,0,0.0,0,0.0,0.0,0.0781,0.0,-468.3299999999999,0.09999999999999987,0.0781,-0.0030000000000000027,-0.52,-0.002,0.00011999999999999996,0.0,0.0,-108.62568319763136,-1.61,0.0,-0.179,0.0,0.0,0.0,0.0,0.0,-0.119,0.0,-0.038,0.3065505551443375,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,NaN,0.112,0.0,0.0,0.0,0.0,1.0,0.0,3366.39,1.4,1.0,0.104,0.0,0.0,0.0,0.0,0.0,0.277,0.0,0.0,0.139,0.0,10.0,2.0,2922.55,0.032,0.0,0.0,0.0,1.0,1.607,7.0,0.0,0
27_RT,2,Q3,Animal,Squirrel,6,12.0,20.0,2,3,5,0,53,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.7625,0.9266,0.0,0.0,2451.27,0.0,1.6,1.6,0.7625,0.9266,0.114,0.104,1.8,0.0,0.001,0.002,0.01498,0.00115,0.0,0.0,0.0,0.0,1,1.393,6,0,273.722,0.0,0.539,1.393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.7702,0.0,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,0.16410000000000002,0.0,-2451.27,0.0,0.16410000000000002,-0.010000000000000009,-1.8,0.001,-0.01383,0.0,0.0,-273.722,0.854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.61,0.0,-0.7702,0.0,0.0,0.0,5.0,0.2,0.0,0.418,0.168,0.0,0.0,0.732,0.0,NaN,0.292,0.0,0.0,0.2,0.0,0.8813,0.0,3021.62,1.4,0.8813,0.117,0.0,0.137,0.24,0.0,0.0,0.606,0.0,0.0,0.223,0.0,13.0,2.6,2468.1,0.019,0.04415,0.0,0.0,1.0,1.351,7.0,0.0,0
28_RT,2,Q1,Name,Name1,4,5.0,0.0,1,4,0,0,43,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.0,0.0,0.0,0.0,0.8736,0.9995,0.0,0.0,2880.23,3003.61,2.6,2.1,0.8736,0.9995,0.147,0.154,2.0,0.82,0.077,0.004,0.01313,0.0,0.0,0.0,0.0,0.0,1,1.225,4,0,239.776,261.934693877551,0.0,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.098,0.201,0.0,0.0,0.0,0.45,0.0,0.8698,0.9110204081632653,Dashboard_Recall,Visual_Search,0.0,0,-0.4,0,0.0,0.0,0.1259,0.0,123.38000000000011,-0.5,0.1259,0.007000000000000006,-1.1800000000000002,-0.073,-0.01313,0.0,0.0,22.158693877551002,0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.098,-0.201,0.0,-0.45,0.04122040816326533,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
28_RT,2,Q2,Sign,Blind,7,5.0,0.0,1,4,0,0,43,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.2064,0.1236,0.0,0.0,3179.59,0.0,2.9,2.9,0.2064,0.1236,0.156,0.156,0.8,0.0,0.018,0.0,0.04357,0.00011,0.0,0.0,0.0,0.0,1,0.954,7,0,109.526,0.0,0.238,0.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.0,0.0,0.068,0.0,0.9178000000000001,0.3951781970649895,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,-0.0828,0.0,-3179.59,0.0,-0.0828,0.0,-0.8,-0.018,-0.04346,0.0,0.0,-109.526,0.33899999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.105,0.0,-0.068,-0.5226218029350105,0.0,0.0,0.0,5.0,0.2,0.0,2.091,0.0,0.0,0.0,0.0,0.453,NaN,0.0,0.0,0.0,0.2,0.0,0.48,0.0,3152.61,2.8,0.48,0.163,0.0,0.034,0.0,0.0,0.0,0.0,0.492,0.0,0.0,0.0,4.0,0.8,735.45,0.1,0.12988,0.0,0.0,1.0,1.225,4.0,0.0,0
28_RT,2,Q3,Animal,Squirrel,5,5.0,0.0,1,4,0,0,43,0,1,0.0,0.0,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.8774,0.5049,0.0,0.0,2450.04,0.0,2.5,2.5,0.8774,0.5049,0.151,0.153,1.4,0.0,0.016,0.006,0.02262,0.00187,0.0,0.0,0.0,0.0,1,1.303,5,0,127.718,0.0,0.024,0.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271,0.0,0.136,0.0,0.0,0.0,0.9138,0.7344589409056025,External_Hazard,Not_Applicable,0.0,0,-0.2,0,-0.2,0.0,-0.37249999999999994,0.0,-2450.04,0.0,-0.37249999999999994,0.0020000000000000018,-1.4,-0.01,-0.02075,0.0,0.0,-127.718,0.32199999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.271,-0.136,0.0,-0.17934105909439746,0.0,0.0,0.0,5.0,0.2,0.0,1.018,0.312,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.2,0.0,0.7638,0.0,2974.64,2.7,0.7638,0.161,0.0,0.72,0.342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.4,895.03,0.007,0.05073,0.0,0.0,1.0,0.954,7.0,0.0,0
29_RT,2,Q1,Name,Name1,6,26.5,0.0,3,4,0,0,76,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.7785,1.0,0.0,0.0,2870.23,2564.45,2.5,2.9,0.7785,1.0,0.166,0.148,1.6,2.51,0.289,0.03,0.023,0.0,0.0,0.0,0.0,0.0,1,2.39,6,0,218.564,459.66945606694554,0.0,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101,0.242,0.0,0.0,0.0,0.323,0.0,0.8870000000000001,0.9439330543933054,Dashboard_Recall,Visual_Search,0.0,0,-0.4,0,-0.4,0.0,0.22150000000000003,0.0,-305.7800000000002,0.3999999999999999,0.22150000000000003,-0.018000000000000016,0.9099999999999997,-0.259,-0.023,0.0,0.0,241.10545606694555,0.033,0.0,0.0,0.0,0.0,0.0,0.0,0.101,-0.242,0.0,-0.323,0.056933054393305316,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
29_RT,2,Q2,Sign,Blind,7,26.5,0.0,3,4,0,0,76,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.4,0.0,0.0,0.0,0.3299,0.0943,0.0,0.0,2575.79,3525.25,2.8,3.0,0.2371,0.0943,0.16,0.158,1.8,2.57,0.044,0.0,0.15923,0.00145,0.0,0.0,0.0,0.0,1,1.169,7,0,250.07199999999997,430.85543199315657,0.618,0.271,0.0,0.0,0.195,0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7647999999999999,0.7433704020530367,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.4,0.0,-0.23560000000000003,0.0,949.46,0.20000000000000018,-0.1428,-0.0020000000000000018,0.7699999999999998,-0.044,-0.15778,0.0,0.0,180.7834319931566,-0.347,0.0,-0.166,0.0,0.0,0.0,0.0,-0.363,0.0,0.0,0.0,-0.021429597946963197,0.0,0.0,0.0,5.0,0.4,0.92,0.0,0.0,0.0,0.0,0.232,0.0,NaN,0.0,0.0,0.0,0.2,0.0,0.5656,0.0,2585.42,2.7,0.4726,0.16,0.067,0.069,0.0,0.0,0.0,0.363,0.0,0.0,0.0,0.0,10.0,2.0,1339.0,0.038,0.24104,0.0,0.0,1.0,2.39,6.0,0.0,0
29_RT,2,Q3,Animal,Squirrel,2,26.5,0.0,3,4,0,0,76,0,1,0.0,0.0,0,0,5.0,0.4,0.549,0,0,0.4,0.549,0.0,0.0,0.8182,0.4651,0.0,0.0,3866.89,1494.96,3.1,2.9,0.8182,0.4651,0.177,0.142,1.6,1.1,0.006,0.009,0.05669,0.04074,0.0,0.0,0.0,0.0,1,1.822,2,0,455.186,46.531284302963776,0.0,0.848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606,0.0,0.221,0.0,0.0,0.064,0.117,0.0,0.8112,0.49945115257958295,External_Hazard,Not_Applicable,0.0,0,0.14900000000000002,0,0.14900000000000002,0.0,-0.3531,0.0,-2371.93,-0.20000000000000018,-0.3531,-0.035,-0.5,0.002999999999999999,-0.01595,0.0,0.0,-408.6547156970362,0.848,0.0,0.0,0.0,0.0,0.0,0.0,-0.606,-0.221,0.064,-0.117,-0.3117488474204171,0.0,0.0,0.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.328,0.0,NaN,0.0,0.436,0.0,0.4,0.0,0.6665,0.0,3528.13,3.2,0.6665,0.178,0.0,0.0,0.039,0.0,0.0,0.368,0.0,0.0,0.0,0.512,8.0,1.6,1686.18,0.008,0.0646,0.0,0.0,1.0,1.169,7.0,0.0,0
30_RT,2,Q1,Name,Name1,4,43.0,0.0,5,2,0,0,46,1,0,48.0,50.79,0,0,5.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.836,0.8515,0.0,0.0,2305.03,3168.46,1.4,1.4,0.836,0.8515,0.136,0.106,2.4,4.02,0.288,0.253,0.03697,0.02531,0.4,0.423,11.6,24.9,1,4.725,4,0,150.93,648.2433862433862,0.0,0.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.395,1.0,0.8656084656084656,Dashboard_Recall,Visual_Search,2.789999999999999,0,0.0,0,0.0,0.0,0.01550000000000007,0.0,863.4299999999998,0.0,0.01550000000000007,-0.030000000000000013,1.6199999999999997,-0.034999999999999976,-0.011660000000000004,0.022999999999999965,13.299999999999999,497.3133862433862,0.133,0.0,0.0,0.0,0.0,0.037,0.0,0.0,0.07,0.0,0.395,-0.1343915343915344,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1
30_RT,2,Q2,Sign,Blind,7,43.0,0.0,5,2,0,0,46,1,0,36.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.1345,0.1683,0.0,0.0,2660.36,0.0,1.8,2.0,0.0765,0.1683,0.106,0.139,2.2,0.0,0.327,0.007,0.01491,0.0,0.4,0.0,31.2,0.0,1,0.839,7,0,272.294,0.0,0.0,0.755,0.0,0.0,0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9468,0.10011918951132297,External_Hazard,Not_Applicable,-36.0,0,-0.4,0,-0.2,0.0,0.0338,0.0,-2660.36,0.19999999999999996,0.0918,0.033000000000000015,-2.2,-0.32,-0.01491,-0.4,-31.2,-272.294,0.755,0.0,-0.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.846680810488677,6.0,72.0,0.0,5.0,0.0,0.0,0.0,0.0,0.322,0.0,0.0,0.0,NaN,0.0,0.0,1.0,0.0,0.0,0.9991,0.0,3223.14,1.5,0.9991,0.099,0.0,0.0,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,3.2,2173.4,0.416,0.0,0.4,42.7,1.0,4.725,4.0,0.0,0
30_RT,2,Q3,Animal,Squirrel,5,43.0,0.0,5,2,0,0,46,1,0,48.0,13.76,0,0,5.0,0.2,0.0,0,0,0.2,0.0,0.0,0.0,0.9644,1.0,0.0,0.0,3296.98,2657.67,1.7,1.1,0.9644,1.0,0.1,0.065,2.4,0.92,0.181,0.2,0.00856,0.0,0.4,0.459,32.9,61.2,1,4.362,5,0,373.402,58.936267767079315,0.0,1.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039,0.0,0.0,0.242,0.0,0.0,0.9922000000000001,0.667583677212288,External_Hazard,Not_Applicable,-34.24,0,-0.2,0,-0.2,0.0,0.035599999999999965,0.0,-639.31,-0.5999999999999999,0.035599999999999965,-0.035,-1.48,0.019000000000000017,-0.00856,0.059,28.300000000000004,-314.4657322329207,1.208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.039,0.242,0.0,-0.32461632278771213,5.0,60.0,0.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,0.0,0.0,0.0,0.2,0.0,0.8324,0.0,3571.24,1.8,0.8324,0.141,1.044,0.345,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.8,1096.09,0.469,0.0699,0.4,19.7,1.0,0.839,7.0,0.0,0
31_RT,2,Q1,Name,Name1,5,1.67,12.0,1,4,3,0,57,0,1,0.0,0.0,0,0,5.0,0.4,0.369,0,0,0.2,0.369,0.0,0.0,0.8023,0.959,0.0,0.0,2482.68,2841.4,2.2,1.8,0.8023,0.959,0.12,0.122,2.0,1.48,0.257,0.084,0.04473,0.00413,0.2,0.369,17.3,6.2,1,2.708,5,0,236.266,255.77548005908417,0.0,0.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.038,0.0,0.0,0.0,0.655,0.012,0.8614,0.7016248153618907,Dashboard_Recall,Visual_Search,0.0,0,-0.031000000000000028,0,0.16899999999999998,0.0,0.15669999999999995,0.0,358.72000000000025,-0.40000000000000013,0.15669999999999995,0.0020000000000000018,-0.52,-0.173,-0.0406,0.16899999999999998,-11.100000000000001,19.509480059084183,0.656,0.0,0.0,0.0,0.0,0.0,0.0,0.14,-0.038,0.0,-0.643,-0.15977518463810936,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0
31_RT,2,Q2,Sign,Blind,6,1.67,12.0,1,4,3,0,57,0,1,0.0,0.0,0,0,5.0,0.4,0.0,0,0,0.2,0.0,0.0,0.0,0.221,0.0094,0.0,0.0,3303.68,0.0,2.5,2.9,0.1953,0.0034,0.142,0.108,1.2,0.0,0.648,0.032,0.10879,0.0001,0.4,0.0,25.1,0.0,1,1.34,6,0,228.888,0.0,1.141,1.34,0.0,0.0,0.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5700000000000001,0.0,External_Hazard,Not_Applicable,0.0,0,-0.4,0,-0.2,0.0,-0.2116,0.0,-3303.68,0.3999999999999999,-0.19190000000000002,-0.03399999999999999,-1.2,-0.616,-0.10869,-0.4,-25.1,-228.888,0.19900000000000007,0.0,-0.634,0.0,0.0,0.0,0.0,-0.375,0.0,0.0,0.0,-0.5700000000000001,0.0,0.0,0.0,5.0,0.2,0.0,0.0,0.0,0.0,0.0,1.069,0.741,NaN,0.0,0.0,0.0,0.0,0.0,0.7809,0.0,3477.54,1.8,0.7809,0.132,0.0,0.0,0.0,0.0,0.0,0.375,0.646,0.0,0.0,0.0,8.0,1.6,1782.29,0.306,0.10176,0.6,25.1,1.0,2.708,5.0,0.0,0
